step,loss,val_loss,lr,grad_norm,proj_grad_norm,tokens_per_s
0,11.90119,11.84906,3.000e-06,6.701,0.000,5854
1,11.83700,11.84906,6.000e-06,7.212,0.000,9679
2,11.75287,11.84906,9.000e-06,5.962,0.000,11625
3,11.65148,11.84906,1.200e-05,4.216,0.000,11611
4,11.58613,11.84906,1.500e-05,3.397,0.000,11615
5,11.50027,11.84906,1.800e-05,2.895,0.000,11632
6,11.45563,11.84906,2.100e-05,2.278,0.000,11641
7,11.39233,11.84906,2.400e-05,1.910,0.000,11653
8,11.37042,11.84906,2.700e-05,1.645,0.000,11601
9,11.33055,11.84906,3.000e-05,1.500,0.000,11589
10,11.32590,11.84906,3.300e-05,1.545,0.000,11644
11,11.28482,11.84906,3.600e-05,1.450,0.000,11613
12,11.22944,11.84906,3.900e-05,1.423,0.000,11654
13,11.28698,11.84906,4.200e-05,1.236,0.000,11630
14,11.15605,11.84906,4.500e-05,1.506,0.000,11595
15,11.23224,11.84906,4.800e-05,1.207,0.000,11632
16,11.19158,11.84906,5.100e-05,1.271,0.000,11634
17,11.15778,11.84906,5.400e-05,1.176,0.000,11624
18,11.08645,11.84906,5.700e-05,1.240,0.000,11638
19,11.08661,11.84906,6.000e-05,1.166,0.000,11627
20,11.01296,11.84906,6.300e-05,1.254,0.000,11595
21,10.99154,11.84906,6.600e-05,1.190,0.000,11625
22,10.91888,11.84906,6.900e-05,1.224,0.000,11628
23,10.84044,11.84906,7.200e-05,1.310,0.000,11612
24,10.77367,11.84906,7.500e-05,1.342,0.000,11642
25,10.81258,11.84906,7.800e-05,1.219,0.000,11587
26,10.75016,11.84906,8.100e-05,1.139,0.000,11635
27,10.68510,11.84906,8.400e-05,1.132,0.000,11626
28,10.58908,11.84906,8.700e-05,1.332,0.000,11647
29,10.58424,11.84906,9.000e-05,1.229,0.000,11610
30,10.42731,11.84906,9.300e-05,1.560,0.000,11635
31,10.41190,11.84906,9.600e-05,1.324,0.000,11603
32,10.33895,11.84906,9.900e-05,1.257,0.000,11614
33,10.30631,11.84906,1.020e-04,1.176,0.000,11646
34,10.20760,11.84906,1.050e-04,1.325,0.000,11647
35,10.12043,11.84906,1.080e-04,1.230,0.000,11668
36,10.08736,11.84906,1.110e-04,1.171,0.000,11606
37,10.01042,11.84906,1.140e-04,1.252,0.000,11648
38,9.94880,11.84906,1.170e-04,1.147,0.000,11637
39,9.92297,11.84906,1.200e-04,1.034,0.000,11625
40,9.81501,11.84906,1.230e-04,1.138,0.000,11630
41,9.76985,11.84906,1.260e-04,1.032,0.000,11625
42,9.66193,11.84906,1.290e-04,1.099,0.000,11595
43,9.65552,11.84906,1.320e-04,0.926,0.000,11629
44,9.51621,11.84906,1.350e-04,1.060,0.000,11660
45,9.41330,11.84906,1.380e-04,1.168,0.000,11641
46,9.36759,11.84906,1.410e-04,1.099,0.000,11637
47,9.29140,11.84906,1.440e-04,1.138,0.000,11609
48,9.27021,11.84906,1.470e-04,1.028,0.000,11611
49,9.19002,11.84906,1.500e-04,1.034,0.000,11612
50,9.08017,11.84906,1.530e-04,1.129,0.000,11621
51,9.05899,11.84906,1.560e-04,0.990,0.000,11623
52,8.99509,11.84906,1.590e-04,0.925,0.000,11606
53,8.92355,11.84906,1.620e-04,1.040,0.000,11609
54,8.85607,11.84906,1.650e-04,0.965,0.000,11634
55,8.79532,11.84906,1.680e-04,0.857,0.000,11621
56,8.76533,11.84906,1.710e-04,0.743,0.000,11639
57,8.75788,11.84906,1.740e-04,0.967,0.000,11638
58,8.68552,11.84906,1.770e-04,0.810,0.000,11605
59,8.55706,11.84906,1.800e-04,0.785,0.000,11611
60,8.57904,11.84906,1.830e-04,0.807,0.000,11631
61,8.52725,11.84906,1.860e-04,0.938,0.000,11627
62,8.49389,11.84906,1.890e-04,0.810,0.000,11628
63,8.42093,11.84906,1.920e-04,0.827,0.000,11589
64,8.41505,11.84906,1.950e-04,0.748,0.000,11575
65,8.24093,11.84906,1.980e-04,0.667,0.000,11623
66,8.29487,11.84906,2.010e-04,0.766,0.000,11633
67,8.24092,11.84906,2.040e-04,0.704,0.000,11640
68,8.26984,11.84906,2.070e-04,0.757,0.000,11625
69,8.14153,11.84906,2.100e-04,0.598,0.000,11605
70,8.17939,11.84906,2.130e-04,0.677,0.000,11581
71,8.19231,11.84906,2.160e-04,0.750,0.000,11638
72,8.04922,11.84906,2.190e-04,0.648,0.000,11644
73,7.98182,11.84906,2.220e-04,0.591,0.000,11623
74,8.11901,11.84906,2.250e-04,0.577,0.000,11644
75,7.98188,11.84906,2.280e-04,0.596,0.000,11603
76,8.00030,11.84906,2.310e-04,0.502,0.000,11620
77,7.90363,11.84906,2.340e-04,0.560,0.000,11628
78,7.90417,11.84906,2.370e-04,0.904,0.000,11648
79,7.88429,11.84906,2.400e-04,0.952,0.000,11620
80,7.90080,11.84906,2.430e-04,0.681,0.000,11605
81,7.88646,11.84906,2.460e-04,1.338,0.000,11625
82,7.89041,11.84906,2.490e-04,0.767,0.000,11640
83,7.85516,11.84906,2.520e-04,0.552,0.000,11642
84,7.78215,11.84906,2.550e-04,0.739,0.000,11640
85,7.73029,11.84906,2.580e-04,0.544,0.000,11644
86,7.65956,11.84906,2.610e-04,0.632,0.000,11600
87,7.70578,11.84906,2.640e-04,0.516,0.000,11610
88,7.65754,11.84906,2.670e-04,0.605,0.000,11644
89,7.59787,11.84906,2.700e-04,0.557,0.000,11621
90,7.66496,11.84906,2.730e-04,0.685,0.000,11652
91,7.62281,11.84906,2.760e-04,0.582,0.000,11614
92,7.60130,11.84906,2.790e-04,0.639,0.000,11606
93,7.53704,11.84906,2.820e-04,0.552,0.000,11632
94,7.53350,11.84906,2.850e-04,0.528,0.000,11630
95,7.44584,11.84906,2.880e-04,0.502,0.000,11630
96,7.43248,11.84906,2.910e-04,0.610,0.000,11631
97,7.39759,11.84906,2.940e-04,0.697,0.000,11600
98,7.40514,11.84906,2.970e-04,0.553,0.000,11623
