step,loss,val_loss,lr,grad_norm,proj_grad_norm,tokens_per_s
0,11.89974,11.83793,3.000e-06,7.817,0.026,5842
1,11.84274,11.83793,6.000e-06,6.005,0.019,19935
2,11.74106,11.83793,9.000e-06,5.951,0.018,19571
3,11.68316,11.83793,1.200e-05,3.689,0.011,19640
4,11.59449,11.83793,1.500e-05,3.071,0.008,19628
5,11.48781,11.83793,1.800e-05,2.738,0.007,19577
6,11.42135,11.83793,2.100e-05,2.302,0.006,19661
7,11.39294,11.83793,2.400e-05,1.880,0.004,19620
8,11.33760,11.83793,2.700e-05,1.780,0.004,19587
9,11.34596,11.83793,3.000e-05,1.493,0.003,19658
10,11.26408,11.83793,3.300e-05,1.656,0.003,19632
11,11.27481,11.83793,3.600e-05,1.612,0.003,19601
12,11.30930,11.83793,3.900e-05,1.337,0.002,19652
13,11.25705,11.83793,4.200e-05,1.335,0.002,19655
14,11.21834,11.83793,4.500e-05,1.284,0.002,19593
15,11.25435,11.83793,4.800e-05,1.201,0.001,19644
16,11.18795,11.83793,5.100e-05,1.201,0.002,19584
17,11.14648,11.83793,5.400e-05,1.189,0.002,19490
18,11.10357,11.83793,5.700e-05,1.252,0.002,19599
19,11.09994,11.83793,6.000e-05,1.104,0.002,19592
20,11.00558,11.83793,6.300e-05,1.228,0.002,19528
21,10.99905,11.83793,6.600e-05,1.144,0.002,19569
22,10.92610,11.83793,6.900e-05,1.204,0.002,19588
23,10.85559,11.83793,7.200e-05,1.238,0.002,19530
24,10.85902,11.83793,7.500e-05,1.137,0.002,19570
25,10.78498,11.83793,7.800e-05,1.236,0.003,19571
26,10.73737,11.83793,8.100e-05,1.195,0.005,19550
27,10.64812,11.83793,8.400e-05,1.291,0.003,19604
28,10.56690,11.83793,8.700e-05,1.339,0.004,19612
29,10.52630,11.83793,9.000e-05,1.288,0.004,19526
30,10.47276,11.83793,9.300e-05,1.260,0.005,19570
31,10.48899,11.83793,9.600e-05,1.033,0.004,19568
32,10.40214,11.83793,9.900e-05,1.067,0.003,19541
33,10.33397,11.83793,1.020e-04,1.316,0.008,19547
34,10.25213,11.83793,1.050e-04,1.181,0.004,19594
35,10.25787,11.83793,1.080e-04,1.063,0.007,19547
36,10.06838,11.83793,1.110e-04,1.382,0.002,19535
37,9.99821,11.83793,1.140e-04,1.312,0.005,19577
38,10.01154,11.83793,1.170e-04,1.102,0.004,19555
39,9.91631,11.83793,1.200e-04,1.178,0.004,19559
40,9.85481,11.83793,1.230e-04,1.093,0.005,19596
41,9.84383,11.83793,1.260e-04,0.946,0.004,19546
42,9.69172,11.83793,1.290e-04,1.218,0.006,19547
43,9.64321,11.83793,1.320e-04,1.054,0.003,19571
44,9.58363,11.83793,1.350e-04,1.108,0.003,19573
45,9.47704,11.83793,1.380e-04,1.084,0.003,19516
46,9.44691,11.83793,1.410e-04,0.985,0.003,19619
47,9.42536,11.83793,1.440e-04,1.004,0.002,19575
48,9.32982,11.83793,1.470e-04,0.959,0.002,19496
49,9.24673,11.83793,1.500e-04,1.132,0.006,19564
50,9.16600,11.83793,1.530e-04,0.981,0.004,19582
51,9.10675,11.83793,1.560e-04,0.958,0.005,19512
52,9.06595,11.83793,1.590e-04,1.007,0.006,19580
53,8.95174,11.83793,1.620e-04,0.983,0.004,19602
54,8.93161,11.83793,1.650e-04,1.070,0.007,19492
55,8.85198,11.83793,1.680e-04,0.846,0.004,19577
56,8.75772,11.83793,1.710e-04,1.100,0.009,19586
57,8.78193,11.83793,1.740e-04,0.822,0.003,19521
58,8.68978,11.83793,1.770e-04,0.850,0.006,19603
59,8.67937,11.83793,1.800e-04,0.792,0.006,19569
60,8.59681,11.83793,1.830e-04,0.837,0.005,19507
61,8.61810,11.83793,1.860e-04,0.762,0.004,19560
62,8.50590,11.83793,1.890e-04,0.738,0.004,19582
63,8.46919,11.83793,1.920e-04,0.756,0.004,19514
64,8.38972,11.83793,1.950e-04,0.658,0.004,19583
65,8.36135,11.83793,1.980e-04,0.640,0.005,19590
66,8.32253,11.83793,2.010e-04,0.696,0.005,19524
67,8.37483,11.83793,2.040e-04,0.648,0.006,19571
68,8.29290,11.83793,2.070e-04,0.671,0.009,19595
69,8.22743,11.83793,2.100e-04,0.684,0.006,19528
70,8.28571,11.83793,2.130e-04,0.611,0.008,19568
71,8.23437,11.83793,2.160e-04,0.529,0.005,19595
72,8.20124,11.83793,2.190e-04,0.698,0.006,19534
73,8.10886,11.83793,2.220e-04,0.564,0.005,19549
74,8.19755,11.83793,2.250e-04,0.593,0.007,19556
75,8.18273,11.83793,2.280e-04,0.534,0.006,19533
76,8.12515,11.83793,2.310e-04,0.572,0.006,19548
77,8.16580,11.83793,2.340e-04,0.771,0.014,19576
78,8.19073,11.83793,2.370e-04,1.133,0.015,19558
79,7.99788,11.83793,2.400e-04,0.761,0.009,19540
80,8.09082,11.83793,2.430e-04,0.843,0.010,19592
81,8.02593,11.83793,2.460e-04,0.651,0.008,19571
82,7.97793,11.83793,2.490e-04,0.864,0.012,19539
83,8.10788,11.83793,2.520e-04,0.723,0.012,19560
84,7.98536,11.83793,2.550e-04,0.631,0.012,19578
85,7.95568,11.83793,2.580e-04,0.684,0.015,19547
86,7.92424,11.83793,2.610e-04,0.719,0.009,19563
87,7.78206,11.83793,2.640e-04,0.614,0.010,19580
88,7.89744,11.83793,2.670e-04,0.694,0.013,19521
89,7.82920,11.83793,2.700e-04,0.588,0.009,19579
90,7.82338,11.83793,2.730e-04,0.566,0.012,19588
91,7.79765,11.83793,2.760e-04,0.534,0.010,19525
92,7.82695,11.83793,2.790e-04,0.618,0.011,19587
93,7.69684,11.83793,2.820e-04,0.962,0.026,19588
94,7.79337,11.83793,2.850e-04,0.542,0.009,19523
95,7.65781,11.83793,2.880e-04,0.721,0.014,19573
96,7.66087,11.83793,2.910e-04,0.936,0.024,19558
97,7.73758,11.83793,2.940e-04,1.447,0.038,19534
98,7.75198,11.83793,2.970e-04,0.808,0.019,19586
99,7.60926,11.83793,3.000e-04,0.867,0.016,19579
100,7.73313,11.83793,3.030e-04,0.799,0.017,19525
101,7.75333,11.83793,3.060e-04,1.595,0.047,19579
102,7.65887,11.83793,3.090e-04,0.759,0.015,19583
103,7.54664,11.83793,3.120e-04,0.731,0.018,19516
104,7.52060,11.83793,3.150e-04,0.931,0.023,19574
105,7.66471,11.83793,3.180e-04,0.910,0.024,19587
106,7.53187,11.83793,3.210e-04,0.788,0.017,19529
107,7.55463,11.83793,3.240e-04,0.506,0.010,19600
108,7.44113,11.83793,3.270e-04,0.736,0.018,19589
109,7.51782,11.83793,3.300e-04,0.786,0.020,19534
110,7.48783,11.83793,3.330e-04,0.710,0.019,19563
111,7.42468,11.83793,3.360e-04,0.863,0.020,19594
112,7.55239,11.83793,3.390e-04,0.965,0.024,19541
113,7.28890,11.83793,3.420e-04,0.871,0.017,19563
114,7.37322,11.83793,3.450e-04,0.949,0.024,19581
115,7.54492,11.83793,3.480e-04,0.954,0.024,19547
116,7.43776,11.83793,3.510e-04,1.251,0.031,19576
117,7.33632,11.83793,3.540e-04,0.937,0.027,19585
118,7.50464,11.83793,3.570e-04,1.178,0.022,19570
119,7.33646,11.83793,3.600e-04,1.575,0.028,19569
120,7.43953,11.83793,3.630e-04,1.028,0.033,19560
121,7.29431,11.83793,3.660e-04,0.791,0.018,19578
122,7.38682,11.83793,3.690e-04,1.812,0.064,19536
123,7.20952,11.83793,3.720e-04,1.234,0.034,19596
124,7.35785,11.83793,3.750e-04,0.784,0.022,19573
125,7.37768,11.83793,3.780e-04,0.749,0.017,19535
126,7.36358,11.83793,3.810e-04,0.771,0.019,19610
127,7.25797,11.83793,3.840e-04,1.242,0.033,19591
128,7.39067,11.83793,3.870e-04,0.633,0.015,19517
129,7.23227,11.83793,3.900e-04,0.569,0.012,19577
130,7.24513,11.83793,3.930e-04,0.830,0.024,19593
131,7.27126,11.83793,3.960e-04,1.206,0.033,19508
132,7.28087,11.83793,3.990e-04,1.135,0.028,19607
133,7.25223,11.83793,4.020e-04,0.866,0.020,19606
134,7.28333,11.83793,4.050e-04,3.145,0.086,19511
135,7.28246,11.83793,4.080e-04,0.989,0.032,19577
136,7.21660,11.83793,4.110e-04,0.894,0.022,19592
137,7.32351,11.83793,4.140e-04,1.090,0.026,19518
138,7.24149,11.83793,4.170e-04,1.412,0.041,19574
139,7.13136,11.83793,4.200e-04,0.932,0.025,19587
140,7.13372,11.83793,4.230e-04,1.119,0.030,19518
141,6.99381,11.83793,4.260e-04,1.232,0.028,19587
142,7.17664,11.83793,4.290e-04,1.340,0.045,19573
143,7.18859,11.83793,4.320e-04,1.287,0.030,19541
144,7.32648,11.83793,4.350e-04,2.487,0.072,19581
145,7.28599,11.83793,4.380e-04,1.577,0.036,19573
146,7.07469,11.83793,4.410e-04,0.636,0.014,19533
147,7.07699,11.83793,4.440e-04,1.419,0.050,19600
148,7.02528,11.83793,4.470e-04,0.757,0.019,19584
149,7.15083,11.83793,4.500e-04,1.061,0.024,19535
150,7.17830,11.83793,4.530e-04,0.927,0.022,19590
151,6.99937,11.83793,4.560e-04,0.904,0.023,19601
152,7.10417,11.83793,4.590e-04,1.407,0.043,19539
153,7.18999,11.83793,4.620e-04,1.741,0.051,19564
154,6.99742,11.83793,4.650e-04,1.063,0.033,19592
155,7.00409,11.83793,4.680e-04,0.719,0.017,19557
156,6.97719,11.83793,4.710e-04,0.836,0.022,19552
157,6.97311,11.83793,4.740e-04,0.777,0.021,19602
158,7.05654,11.83793,4.770e-04,0.729,0.021,19586
159,7.07202,11.83793,4.800e-04,0.607,0.015,19532
160,6.94130,11.83793,4.830e-04,0.928,0.029,19592
161,7.16058,11.83793,4.860e-04,1.224,0.031,19543
162,7.09466,11.83793,4.890e-04,0.750,0.018,19573
163,6.90604,11.83793,4.920e-04,0.800,0.023,19580
164,6.92197,11.83793,4.950e-04,0.690,0.019,19594
165,6.94888,11.83793,4.980e-04,0.685,0.019,19538
166,6.70793,11.83793,5.010e-04,0.626,0.013,19585
167,7.00084,11.83793,5.040e-04,0.730,0.020,19574
168,6.75878,11.83793,5.070e-04,0.660,0.018,19532
169,6.93153,11.83793,5.100e-04,0.687,0.016,19587
170,6.88351,11.83793,5.130e-04,0.735,0.022,19589
171,6.81686,11.83793,5.160e-04,0.651,0.014,19526
172,6.89357,11.83793,5.190e-04,0.804,0.022,19580
173,7.01223,11.83793,5.220e-04,0.691,0.019,19613
174,6.78975,11.83793,5.250e-04,0.676,0.015,19521
175,6.96186,11.83793,5.280e-04,0.598,0.012,19592
176,6.96757,11.83793,5.310e-04,0.578,0.014,19589
177,6.91366,11.83793,5.340e-04,0.898,0.017,19514
178,6.88447,11.83793,5.370e-04,0.757,0.021,19604
179,6.70231,11.83793,5.400e-04,0.534,0.013,19625
180,6.82847,11.83793,5.430e-04,0.749,0.020,19508
181,6.93506,11.83793,5.460e-04,0.644,0.020,19591
182,6.90258,11.83793,5.490e-04,0.779,0.022,19594
183,6.72308,11.83793,5.520e-04,0.482,0.011,19527
184,6.80798,11.83793,5.550e-04,0.569,0.015,19559
185,6.68542,11.83793,5.580e-04,0.496,0.011,19600
186,6.74170,11.83793,5.610e-04,0.666,0.022,19524
187,6.76526,11.83793,5.640e-04,0.623,0.016,19580
188,6.81271,11.83793,5.670e-04,0.636,0.018,19578
189,6.60394,11.83793,5.700e-04,0.536,0.015,19512
190,6.68147,11.83793,5.730e-04,0.613,0.016,19601
191,6.77138,11.83793,5.760e-04,0.678,0.020,19612
192,6.71891,11.83793,5.790e-04,0.555,0.013,19508
193,6.65858,11.83793,5.820e-04,0.519,0.013,19565
194,6.74998,11.83793,5.850e-04,0.553,0.013,19567
195,6.69640,11.83793,5.880e-04,0.500,0.012,19533
196,6.64926,11.83793,5.910e-04,0.676,0.017,19544
197,6.55780,11.83793,5.940e-04,0.538,0.013,19588
198,6.87175,11.83793,5.970e-04,0.681,0.025,19531
199,6.76017,11.83793,6.000e-04,0.688,0.018,19564
200,6.59733,11.83793,6.000e-04,0.620,0.020,19598
201,6.55396,11.83793,6.000e-04,0.551,0.013,19563
202,6.74873,11.83793,6.000e-04,0.616,0.021,19542
203,6.59417,11.83793,6.000e-04,0.657,0.018,19564
204,6.72171,11.83793,6.000e-04,0.484,0.012,19580
205,6.63909,11.83793,6.000e-04,0.553,0.015,19547
206,6.56734,11.83793,6.000e-04,0.568,0.017,19593
207,6.72297,11.83793,6.000e-04,0.557,0.015,19580
208,6.51129,11.83793,6.000e-04,0.684,0.021,19533
209,6.56591,11.83793,6.000e-04,0.517,0.014,19578
210,6.37195,11.83793,6.000e-04,0.602,0.018,19571
211,6.58517,11.83793,6.000e-04,0.684,0.020,19497
212,6.68109,11.83793,6.000e-04,0.628,0.016,19587
213,6.46598,11.83793,6.000e-04,0.639,0.021,19581
214,6.55622,11.83793,6.000e-04,0.498,0.012,19511
215,6.59562,11.83793,6.000e-04,0.643,0.017,19579
216,6.33744,11.83793,6.000e-04,0.630,0.019,19568
217,6.56817,11.83793,6.000e-04,0.588,0.017,19516
218,6.55056,11.83793,5.999e-04,0.697,0.019,19572
219,6.54047,11.83793,5.999e-04,0.585,0.015,19573
220,6.48314,11.83793,5.999e-04,0.566,0.017,19521
221,6.70059,11.83793,5.999e-04,0.642,0.017,19582
222,6.47914,11.83793,5.999e-04,0.601,0.019,19584
223,6.53926,11.83793,5.999e-04,0.653,0.017,19538
224,6.45507,11.83793,5.999e-04,0.597,0.018,19599
225,6.47655,11.83793,5.999e-04,0.560,0.016,19591
226,6.43667,11.83793,5.999e-04,0.542,0.015,19526
227,6.44605,11.83793,5.999e-04,0.578,0.018,19595
228,6.66485,11.83793,5.999e-04,0.554,0.016,19596
229,6.44562,11.83793,5.999e-04,0.614,0.020,19510
230,6.50059,11.83793,5.998e-04,0.518,0.013,19562
231,6.30556,11.83793,5.998e-04,0.604,0.017,19578
232,6.53759,11.83793,5.998e-04,0.709,0.022,19539
233,6.44293,11.83793,5.998e-04,0.624,0.019,19562
234,6.29188,11.83793,5.998e-04,0.617,0.020,19575
235,6.35409,11.83793,5.998e-04,0.557,0.014,19555
236,6.37878,11.83793,5.998e-04,0.638,0.020,19576
237,6.51717,11.83793,5.998e-04,0.664,0.018,19584
238,6.40682,11.83793,5.998e-04,0.628,0.016,19541
239,6.28591,11.83793,5.997e-04,0.594,0.020,19543
240,6.41240,11.83793,5.997e-04,0.614,0.018,19604
241,6.38968,11.83793,5.997e-04,0.781,0.028,19562
242,6.37714,11.83793,5.997e-04,0.603,0.020,19520
243,6.37769,11.83793,5.997e-04,0.637,0.019,19583
244,6.43761,11.83793,5.997e-04,0.621,0.021,19567
245,6.37362,11.83793,5.997e-04,0.535,0.017,19562
246,6.41338,11.83793,5.996e-04,0.583,0.019,19561
247,6.22532,11.83793,5.996e-04,0.619,0.017,19582
248,6.29496,11.83793,5.996e-04,0.670,0.022,19527
249,6.33506,11.83793,5.996e-04,0.590,0.020,19579
250,6.33228,6.28102,5.996e-04,0.716,0.022,6115
251,6.37809,6.28102,5.996e-04,0.600,0.014,19874
252,6.14990,6.28102,5.995e-04,0.615,0.017,19587
253,6.28762,6.28102,5.995e-04,0.541,0.011,19499
254,6.17848,6.28102,5.995e-04,0.592,0.015,19596
255,6.33936,6.28102,5.995e-04,0.517,0.014,19555
256,6.18412,6.28102,5.995e-04,0.559,0.013,19508
257,6.27275,6.28102,5.994e-04,0.531,0.014,19582
258,6.43739,6.28102,5.994e-04,0.545,0.012,19595
259,6.32424,6.28102,5.994e-04,0.588,0.014,19485
260,6.21836,6.28102,5.994e-04,0.591,0.013,19572
261,6.25296,6.28102,5.994e-04,0.721,0.018,19593
262,6.26632,6.28102,5.993e-04,0.615,0.019,19514
263,6.25052,6.28102,5.993e-04,0.643,0.020,19584
264,6.15154,6.28102,5.993e-04,0.646,0.020,19568
265,6.13277,6.28102,5.993e-04,0.607,0.017,19542
266,6.16217,6.28102,5.993e-04,0.607,0.017,19571
267,6.26070,6.28102,5.992e-04,0.515,0.012,19574
268,6.20958,6.28102,5.992e-04,0.573,0.016,19518
269,6.19301,6.28102,5.992e-04,0.600,0.017,19600
270,6.38301,6.28102,5.992e-04,0.624,0.017,19579
271,6.17590,6.28102,5.991e-04,0.509,0.012,19527
272,6.20993,6.28102,5.991e-04,0.707,0.019,19579
273,6.21286,6.28102,5.991e-04,0.608,0.015,19605
274,6.25540,6.28102,5.991e-04,0.640,0.022,19517
275,6.38164,6.28102,5.990e-04,0.561,0.017,19566
276,6.24721,6.28102,5.990e-04,0.685,0.027,19573
277,6.09683,6.28102,5.990e-04,0.601,0.018,19546
278,6.23710,6.28102,5.990e-04,0.648,0.022,19545
279,6.29614,6.28102,5.989e-04,0.531,0.012,19584
280,6.20870,6.28102,5.989e-04,0.527,0.012,19539
281,6.23257,6.28102,5.989e-04,0.555,0.017,19534
282,6.23198,6.28102,5.989e-04,0.566,0.015,19588
283,6.00166,6.28102,5.988e-04,0.572,0.016,19575
284,6.41248,6.28102,5.988e-04,0.855,0.023,19535
285,6.22229,6.28102,5.988e-04,0.670,0.021,19576
286,6.13462,6.28102,5.987e-04,0.586,0.021,19540
287,6.09230,6.28102,5.987e-04,0.720,0.026,19513
288,6.27112,6.28102,5.987e-04,0.580,0.020,19583
289,6.24911,6.28102,5.987e-04,0.606,0.022,19578
290,6.07947,6.28102,5.986e-04,0.577,0.017,19527
291,6.07576,6.28102,5.986e-04,0.649,0.023,19577
292,6.25941,6.28102,5.986e-04,0.604,0.019,19584
293,6.19379,6.28102,5.985e-04,0.616,0.018,19526
294,6.31878,6.28102,5.985e-04,0.532,0.014,19590
295,6.08532,6.28102,5.985e-04,0.564,0.016,19592
296,6.21552,6.28102,5.984e-04,0.546,0.015,19498
297,6.11925,6.28102,5.984e-04,0.565,0.016,19585
298,6.15211,6.28102,5.984e-04,0.604,0.016,19598
299,6.15671,6.28102,5.983e-04,0.551,0.016,19487
300,6.35393,6.28102,5.983e-04,0.639,0.017,19589
301,6.31910,6.28102,5.983e-04,0.559,0.016,19563
302,6.16064,6.28102,5.982e-04,0.643,0.020,19505
303,6.13021,6.28102,5.982e-04,0.609,0.017,19590
304,6.07088,6.28102,5.982e-04,0.590,0.019,19604
305,6.12546,6.28102,5.981e-04,0.669,0.019,19498
306,6.06803,6.28102,5.981e-04,0.613,0.017,19571
307,6.34300,6.28102,5.981e-04,0.648,0.021,19595
308,6.03804,6.28102,5.980e-04,0.576,0.016,19501
309,6.21405,6.28102,5.980e-04,0.619,0.017,19569
310,6.18070,6.28102,5.979e-04,0.683,0.025,19576
311,6.09887,6.28102,5.979e-04,0.596,0.018,19539
312,6.04654,6.28102,5.979e-04,0.665,0.021,19563
313,6.11236,6.28102,5.978e-04,0.601,0.016,19585
314,6.15604,6.28102,5.978e-04,0.592,0.019,19563
