step,loss,val_loss,lr,grad_norm,proj_grad_norm,tokens_per_s
0,11.85924,11.84723,3.000e-06,5.234,0.531,8240
1,11.83726,11.84723,6.000e-06,5.136,0.516,29346
2,11.80206,11.84723,9.000e-06,4.571,0.474,29006
3,11.74312,11.84723,1.200e-05,4.115,0.424,28999
4,11.66231,11.84723,1.500e-05,3.684,0.334,28979
5,11.63500,11.84723,1.800e-05,2.838,0.257,28961
6,11.53532,11.84723,2.100e-05,2.753,0.215,29159
7,11.49582,11.84723,2.400e-05,2.275,0.164,29376
8,11.45811,11.84723,2.700e-05,2.031,0.144,29352
9,11.48456,11.84723,3.000e-05,1.664,0.134,29358
10,11.40509,11.84723,3.300e-05,1.587,0.112,29403
11,11.39513,11.84723,3.600e-05,1.408,0.085,29384
12,11.31887,11.84723,3.900e-05,1.616,0.134,29379
13,11.29415,11.84723,4.200e-05,1.479,0.067,29357
14,11.25931,11.84723,4.500e-05,1.488,0.073,29392
15,11.30671,11.84723,4.800e-05,1.276,0.107,29379
16,11.27924,11.84723,5.100e-05,1.254,0.072,29386
17,11.22030,11.84723,5.400e-05,1.270,0.074,29377
18,11.18207,11.84723,5.700e-05,1.299,0.051,29373
19,11.17185,11.84723,6.000e-05,1.396,0.141,29400
20,11.10281,11.84723,6.300e-05,1.484,0.104,29383
21,11.17134,11.84723,6.600e-05,1.125,0.068,29323
22,11.06565,11.84723,6.900e-05,1.333,0.090,29371
23,11.02017,11.84723,7.200e-05,1.328,0.072,29381
24,11.04602,11.84723,7.500e-05,1.124,0.057,29400
25,10.96390,11.84723,7.800e-05,1.329,0.054,29355
26,10.93253,11.84723,8.100e-05,1.248,0.072,29384
27,10.89056,11.84723,8.400e-05,1.297,0.051,29385
28,10.87249,11.84723,8.700e-05,1.185,0.075,29377
29,10.80009,11.84723,9.000e-05,1.200,0.044,29388
30,10.82174,11.84723,9.300e-05,1.073,0.057,29362
31,10.76323,11.84723,9.600e-05,1.117,0.076,29375
32,10.71164,11.84723,9.900e-05,1.160,0.074,29385
33,10.60430,11.84723,1.020e-04,1.344,0.089,29385
34,10.57264,11.84723,1.050e-04,1.203,0.075,29396
35,10.52037,11.84723,1.080e-04,1.170,0.065,29378
36,10.47557,11.84723,1.110e-04,1.278,0.069,29379
37,10.41915,11.84723,1.140e-04,1.271,0.103,29391
38,10.34859,11.84723,1.170e-04,1.220,0.063,29389
39,10.31586,11.84723,1.200e-04,1.225,0.055,29375
40,10.25744,11.84723,1.230e-04,1.173,0.069,29404
41,10.21654,11.84723,1.260e-04,1.295,0.100,29337
42,10.14701,11.84723,1.290e-04,1.142,0.055,29359
43,10.06565,11.84723,1.320e-04,1.298,0.100,29391
44,10.03083,11.84723,1.350e-04,1.171,0.054,29381
45,9.96911,11.84723,1.380e-04,1.175,0.111,29392
46,9.91009,11.84723,1.410e-04,1.149,0.071,29384
47,9.83001,11.84723,1.440e-04,1.159,0.096,29386
48,9.74965,11.84723,1.470e-04,1.247,0.113,29370
49,9.70391,11.84723,1.500e-04,1.185,0.052,29392
50,9.64661,11.84723,1.530e-04,1.263,0.137,29382
51,9.56428,11.84723,1.560e-04,1.217,0.061,29401
52,9.50352,11.84723,1.590e-04,1.085,0.051,29348
53,9.46119,11.84723,1.620e-04,1.151,0.092,29401
54,9.38883,11.84723,1.650e-04,1.158,0.073,29377
55,9.35110,11.84723,1.680e-04,1.257,0.161,29393
56,9.25807,11.84723,1.710e-04,1.107,0.096,29377
57,9.22750,11.84723,1.740e-04,1.190,0.127,29333
58,9.18069,11.84723,1.770e-04,1.172,0.087,29397
59,9.16582,11.84723,1.800e-04,1.255,0.143,29410
60,9.06179,11.84723,1.830e-04,1.184,0.081,29374
61,9.03769,11.84723,1.860e-04,1.318,0.099,29346
62,8.91695,11.84723,1.890e-04,1.253,0.110,29396
63,8.84361,11.84723,1.920e-04,1.069,0.114,29377
64,8.85486,11.84723,1.950e-04,1.110,0.154,29372
65,8.68819,11.84723,1.980e-04,1.072,0.096,29404
66,8.68755,11.84723,2.010e-04,1.141,0.112,29386
67,8.67126,11.84723,2.040e-04,1.010,0.070,29398
68,8.54625,11.84723,2.070e-04,1.166,0.135,29395
69,8.52159,11.84723,2.100e-04,1.146,0.075,29375
70,8.43059,11.84723,2.130e-04,0.992,0.103,29400
71,8.46971,11.84723,2.160e-04,1.088,0.080,29375
72,8.38018,11.84723,2.190e-04,1.031,0.085,29392
73,8.30350,11.84723,2.220e-04,0.990,0.123,29378
74,8.29283,11.84723,2.250e-04,0.965,0.084,29399
75,8.13647,11.84723,2.280e-04,0.892,0.101,29395
76,8.14281,11.84723,2.310e-04,0.908,0.074,29397
77,8.18632,11.84723,2.340e-04,0.998,0.073,29376
78,8.15030,11.84723,2.370e-04,0.951,0.104,29369
79,8.06439,11.84723,2.400e-04,0.846,0.049,29354
80,8.08590,11.84723,2.430e-04,0.860,0.094,29396
81,7.97086,11.84723,2.460e-04,0.853,0.101,29324
82,7.92650,11.84723,2.490e-04,0.802,0.057,29394
83,7.94259,11.84723,2.520e-04,0.799,0.133,29386
84,7.87908,11.84723,2.550e-04,0.796,0.090,29371
85,7.77898,11.84723,2.580e-04,0.790,0.133,29399
86,7.92823,11.84723,2.610e-04,0.755,0.122,29361
87,7.85356,11.84723,2.640e-04,0.785,0.136,29374
88,7.75082,11.84723,2.670e-04,0.963,0.196,29392
89,7.80874,11.84723,2.700e-04,0.731,0.125,29391
90,7.61979,11.84723,2.730e-04,0.615,0.107,29392
91,7.63501,11.84723,2.760e-04,0.706,0.130,29364
92,7.62860,11.84723,2.790e-04,0.646,0.127,29388
93,7.59060,11.84723,2.820e-04,0.645,0.160,29394
