step,loss,val_loss,lr,grad_norm,proj_grad_norm,tokens_per_s
0,11.84432,11.84842,3.000e-06,0.955,0.692,8226
1,11.84334,11.84842,6.000e-06,0.935,0.685,29504
2,11.83885,11.84842,9.000e-06,0.938,0.679,29164
3,11.83232,11.84842,1.200e-05,0.850,0.616,29142
4,11.82502,11.84842,1.500e-05,0.901,0.656,29142
5,11.81212,11.84842,1.800e-05,0.856,0.623,29162
6,11.79750,11.84842,2.100e-05,0.870,0.634,29142
7,11.78421,11.84842,2.400e-05,0.867,0.628,29166
8,11.77072,11.84842,2.700e-05,0.892,0.646,29154
9,11.73665,11.84842,3.000e-05,0.951,0.672,29146
10,11.71406,11.84842,3.300e-05,0.965,0.674,29185
11,11.68950,11.84842,3.600e-05,0.975,0.670,29131
12,11.67453,11.84842,3.900e-05,0.882,0.592,29162
13,11.63858,11.84842,4.200e-05,0.878,0.582,29155
14,11.60259,11.84842,4.500e-05,0.966,0.601,29166
15,11.55798,11.84842,4.800e-05,0.951,0.573,29160
16,11.53073,11.84842,5.100e-05,0.972,0.544,29150
17,11.49690,11.84842,5.400e-05,0.890,0.486,29183
18,11.45420,11.84842,5.700e-05,0.919,0.473,29145
19,11.38377,11.84842,6.000e-05,1.055,0.465,29150
20,11.36057,11.84842,6.300e-05,0.977,0.417,29158
21,11.29565,11.84842,6.600e-05,1.078,0.381,29120
22,11.25209,11.84842,6.900e-05,1.040,0.336,29170
23,11.23725,11.84842,7.200e-05,1.011,0.307,29150
24,11.18743,11.84842,7.500e-05,1.027,0.263,29177
25,11.13026,11.84842,7.800e-05,1.078,0.242,29154
26,11.05985,11.84842,8.100e-05,1.159,0.213,29183
27,11.04404,11.84842,8.400e-05,1.092,0.208,29133
28,11.00094,11.84842,8.700e-05,1.180,0.172,29165
29,10.94722,11.84842,9.000e-05,1.104,0.175,29160
30,10.92549,11.84842,9.300e-05,1.048,0.173,29161
31,10.85417,11.84842,9.600e-05,1.105,0.174,29159
32,10.80260,11.84842,9.900e-05,1.156,0.140,29156
33,10.75318,11.84842,1.020e-04,1.129,0.156,29152
34,10.69052,11.84842,1.050e-04,1.242,0.127,29180
35,10.64427,11.84842,1.080e-04,1.131,0.144,29158
36,10.57731,11.84842,1.110e-04,1.203,0.126,29188
37,10.56771,11.84842,1.140e-04,1.096,0.117,29155
38,10.48496,11.84842,1.170e-04,1.139,0.117,29139
39,10.45074,11.84842,1.200e-04,1.118,0.110,29155
40,10.38618,11.84842,1.230e-04,1.106,0.103,29148
41,10.33686,11.84842,1.260e-04,1.120,0.087,29127
42,10.22012,11.84842,1.290e-04,1.205,0.081,29165
43,10.22225,11.84842,1.320e-04,1.057,0.084,29165
44,10.13481,11.84842,1.350e-04,1.114,0.071,29169
45,10.05905,11.84842,1.380e-04,1.151,0.120,29174
46,10.00650,11.84842,1.410e-04,1.188,0.108,29128
47,9.97403,11.84842,1.440e-04,1.090,0.078,29159
48,9.90062,11.84842,1.470e-04,1.222,0.076,29190
49,9.81264,11.84842,1.500e-04,1.214,0.076,29138
50,9.76300,11.84842,1.530e-04,1.054,0.055,29184
51,9.70383,11.84842,1.560e-04,1.040,0.054,29160
52,9.61990,11.84842,1.590e-04,1.139,0.056,29146
53,9.59440,11.84842,1.620e-04,1.049,0.057,29183
54,9.51925,11.84842,1.650e-04,1.093,0.055,29152
55,9.41857,11.84842,1.680e-04,1.064,0.060,29181
56,9.39319,11.84842,1.710e-04,1.094,0.057,29138
57,9.36758,11.84842,1.740e-04,1.133,0.061,29170
58,9.26066,11.84842,1.770e-04,1.101,0.071,29187
59,9.22894,11.84842,1.800e-04,1.132,0.055,29177
60,9.12404,11.84842,1.830e-04,1.048,0.048,29154
61,9.11102,11.84842,1.860e-04,0.998,0.061,29128
62,9.05373,11.84842,1.890e-04,1.153,0.059,29159
63,8.94561,11.84842,1.920e-04,1.143,0.056,29158
64,8.88595,11.84842,1.950e-04,1.100,0.060,29174
65,8.82752,11.84842,1.980e-04,0.962,0.051,29165
66,8.76749,11.84842,2.010e-04,0.987,0.053,29178
67,8.74790,11.84842,2.040e-04,1.018,0.055,29174
68,8.70111,11.84842,2.070e-04,0.990,0.058,29132
69,8.53606,11.84842,2.100e-04,0.982,0.063,29191
70,8.56631,11.84842,2.130e-04,1.078,0.064,29178
71,8.48847,11.84842,2.160e-04,0.921,0.070,29143
72,8.48343,11.84842,2.190e-04,0.941,0.074,29175
73,8.33666,11.84842,2.220e-04,0.873,0.069,29135
74,8.39846,11.84842,2.250e-04,0.911,0.067,29156
75,8.34420,11.84842,2.280e-04,0.806,0.068,29163
76,8.33328,11.84842,2.310e-04,0.806,0.085,29154
77,8.20810,11.84842,2.340e-04,0.806,0.077,29166
78,8.21058,11.84842,2.370e-04,0.755,0.082,29166
79,8.20838,11.84842,2.400e-04,0.752,0.060,29146
80,8.17914,11.84842,2.430e-04,0.807,0.064,29172
81,8.08023,11.84842,2.460e-04,0.677,0.059,29100
82,8.03116,11.84842,2.490e-04,0.750,0.070,29165
83,8.00165,11.84842,2.520e-04,0.706,0.069,29185
84,7.96413,11.84842,2.550e-04,0.636,0.088,29153
85,7.92406,11.84842,2.580e-04,0.662,0.078,29178
86,7.90803,11.84842,2.610e-04,0.617,0.126,29142
87,7.87221,11.84842,2.640e-04,0.589,0.109,29166
88,7.91662,11.84842,2.670e-04,0.522,0.082,29183
89,7.82388,11.84842,2.700e-04,0.603,0.124,29162
90,7.80537,11.84842,2.730e-04,0.504,0.089,29163
91,7.77886,11.84842,2.760e-04,0.497,0.086,29148
92,7.73211,11.84842,2.790e-04,0.493,0.117,29158
93,7.76932,11.84842,2.820e-04,0.448,0.135,29164
94,7.72214,11.84842,2.850e-04,0.423,0.107,29168
95,7.63893,11.84842,2.880e-04,0.443,0.150,29142
96,7.70415,11.84842,2.910e-04,0.434,0.168,29175
97,7.63833,11.84842,2.940e-04,0.360,0.095,29151
98,7.66616,11.84842,2.970e-04,0.359,0.132,29161
99,7.61208,11.84842,3.000e-04,0.622,0.390,29150
100,7.60666,11.84842,3.030e-04,0.644,0.522,29144
101,7.56627,11.84842,3.060e-04,0.431,0.263,29095
102,7.57624,11.84842,3.090e-04,0.837,0.583,29146
103,7.56345,11.84842,3.120e-04,0.338,0.135,29160
104,7.46043,11.84842,3.150e-04,0.404,0.254,29175
105,7.48828,11.84842,3.180e-04,0.469,0.335,29160
106,7.44301,11.84842,3.210e-04,0.313,0.164,29182
107,7.42224,11.84842,3.240e-04,0.579,0.454,29169
108,7.45348,11.84842,3.270e-04,0.430,0.308,29135
109,7.38319,11.84842,3.300e-04,0.295,0.174,29183
110,7.42817,11.84842,3.330e-04,0.483,0.362,29162
111,7.48785,11.84842,3.360e-04,0.335,0.188,29149
112,7.42568,11.84842,3.390e-04,0.604,0.473,29176
113,7.34002,11.84842,3.420e-04,0.341,0.198,29159
114,7.42985,11.84842,3.450e-04,0.479,0.339,29152
115,7.32343,11.84842,3.480e-04,0.384,0.267,29165
116,7.30728,11.84842,3.510e-04,0.483,0.343,29184
117,7.31145,11.84842,3.540e-04,0.422,0.318,29129
118,7.28117,11.84842,3.570e-04,0.316,0.203,29184
119,7.26766,11.84842,3.600e-04,0.484,0.395,29152
120,7.20795,11.84842,3.630e-04,0.341,0.204,29157
121,7.41069,11.84842,3.660e-04,0.389,0.304,29134
122,7.36559,11.84842,3.690e-04,0.432,0.263,29146
123,7.23646,11.84842,3.720e-04,0.357,0.237,29165
124,7.31465,11.84842,3.750e-04,0.449,0.331,29160
125,7.22788,11.84842,3.780e-04,0.372,0.256,29171
126,7.14449,11.84842,3.810e-04,0.495,0.357,29153
127,7.37342,11.84842,3.840e-04,0.437,0.338,29162
128,7.22602,11.84842,3.870e-04,0.284,0.178,29155
129,7.29992,11.84842,3.900e-04,0.494,0.372,29175
130,7.13699,11.84842,3.930e-04,0.458,0.375,29153
131,7.23420,11.84842,3.960e-04,0.446,0.327,29169
132,7.23435,11.84842,3.990e-04,0.474,0.345,29175
133,7.10976,11.84842,4.020e-04,0.380,0.277,29160
134,7.13781,11.84842,4.050e-04,0.509,0.415,29151
135,7.10313,11.84842,4.080e-04,0.348,0.241,29171
136,7.13983,11.84842,4.110e-04,0.573,0.459,29165
137,7.13495,11.84842,4.140e-04,0.588,0.471,29166
138,7.13970,11.84842,4.170e-04,0.352,0.251,29153
139,7.07200,11.84842,4.200e-04,0.623,0.477,29146
140,7.08081,11.84842,4.230e-04,0.546,0.465,29167
141,7.02417,11.84842,4.260e-04,0.418,0.306,29125
142,7.08784,11.84842,4.290e-04,0.466,0.359,29153
143,6.92120,11.84842,4.320e-04,0.439,0.336,29146
144,6.94789,11.84842,4.350e-04,0.551,0.458,29161
145,7.02944,11.84842,4.380e-04,0.564,0.487,29164
146,7.02567,11.84842,4.410e-04,0.451,0.327,29148
147,7.15459,11.84842,4.440e-04,0.492,0.409,29153
148,7.08694,11.84842,4.470e-04,0.394,0.290,29167
149,6.94260,11.84842,4.500e-04,0.381,0.265,29144
150,6.92871,11.84842,4.530e-04,0.379,0.286,29159
151,6.93058,11.84842,4.560e-04,0.385,0.306,29151
152,7.03551,11.84842,4.590e-04,0.541,0.446,29176
153,6.91924,11.84842,4.620e-04,0.449,0.342,29173
154,7.01040,11.84842,4.650e-04,0.835,0.745,29147
155,6.99311,11.84842,4.680e-04,0.517,0.426,29181
156,6.91997,11.84842,4.710e-04,0.861,0.751,29166
157,6.82614,11.84842,4.740e-04,0.573,0.477,29136
158,6.95513,11.84842,4.770e-04,0.664,0.580,29173
159,6.95276,11.84842,4.800e-04,0.639,0.554,29176
160,6.95915,11.84842,4.830e-04,0.545,0.454,29136
161,6.89386,11.84842,4.860e-04,0.720,0.654,29117
162,6.88098,11.84842,4.890e-04,0.462,0.371,29168
163,6.92447,11.84842,4.920e-04,0.800,0.737,29149
164,6.86027,11.84842,4.950e-04,0.458,0.385,29189
165,6.93007,11.84842,4.980e-04,0.626,0.559,29148
166,6.75311,11.84842,5.010e-04,0.531,0.434,29176
167,6.84665,11.84842,5.040e-04,0.618,0.550,29162
168,6.73970,11.84842,5.070e-04,0.557,0.433,29161
169,6.73108,11.84842,5.100e-04,0.556,0.473,29162
170,6.73050,11.84842,5.130e-04,0.517,0.396,29163
171,6.84753,11.84842,5.160e-04,0.601,0.530,29176
172,6.88079,11.84842,5.190e-04,0.446,0.362,29147
173,6.85616,11.84842,5.220e-04,0.733,0.642,29174
174,6.76124,11.84842,5.250e-04,0.613,0.516,29176
175,6.66358,11.84842,5.280e-04,0.461,0.382,29137
176,6.86166,11.84842,5.310e-04,0.677,0.547,29142
177,6.86845,11.84842,5.340e-04,0.606,0.530,29173
178,6.80053,11.84842,5.370e-04,0.609,0.524,29145
179,6.76733,11.84842,5.400e-04,0.745,0.646,29154
180,6.81231,11.84842,5.430e-04,0.529,0.453,29159
181,6.74769,11.84842,5.460e-04,0.487,0.408,29097
182,6.73998,11.84842,5.490e-04,0.529,0.467,29182
183,6.66272,11.84842,5.520e-04,0.766,0.697,29148
184,6.75818,11.84842,5.550e-04,0.463,0.375,29152
185,6.69109,11.84842,5.580e-04,0.553,0.475,29155
186,6.78633,11.84842,5.610e-04,0.450,0.368,29161
187,6.78824,11.84842,5.640e-04,0.590,0.516,29169
188,6.91429,11.84842,5.670e-04,0.503,0.386,29172
189,6.67286,11.84842,5.700e-04,0.576,0.504,29140
190,6.66249,11.84842,5.730e-04,0.603,0.536,29187
191,6.83325,11.84842,5.760e-04,0.599,0.531,29122
192,6.63981,11.84842,5.790e-04,0.520,0.450,29177
193,6.67775,11.84842,5.820e-04,0.456,0.364,29142
194,6.58782,11.84842,5.850e-04,0.630,0.575,29186
195,6.77624,11.84842,5.880e-04,0.608,0.543,29171
196,6.60888,11.84842,5.910e-04,0.680,0.611,29143
197,6.79855,11.84842,5.940e-04,0.571,0.487,29173
198,6.68636,11.84842,5.970e-04,0.654,0.587,29156
199,6.58369,11.84842,6.000e-04,0.551,0.469,29119
200,6.64015,11.84842,6.000e-04,0.603,0.519,29157
201,6.58141,11.84842,6.000e-04,0.724,0.669,29106
202,6.76509,11.84842,6.000e-04,0.570,0.496,29154
203,6.57101,11.84842,6.000e-04,0.824,0.773,29152
204,6.60547,11.84842,6.000e-04,0.605,0.541,29165
205,6.62406,11.84842,6.000e-04,0.617,0.536,29154
206,6.65892,11.84842,6.000e-04,0.749,0.698,29153
207,6.57980,11.84842,6.000e-04,0.539,0.449,29172
208,6.49315,11.84842,6.000e-04,0.736,0.668,29155
209,6.63545,11.84842,6.000e-04,0.645,0.583,29137
210,6.63874,11.84842,6.000e-04,0.552,0.479,29152
211,6.56944,11.84842,6.000e-04,0.579,0.514,29153
212,6.53754,11.84842,6.000e-04,0.604,0.547,29150
213,6.54365,11.84842,6.000e-04,0.445,0.378,29169
214,6.45442,11.84842,6.000e-04,0.598,0.536,29160
215,6.67923,11.84842,6.000e-04,0.611,0.558,29137
216,6.42171,11.84842,6.000e-04,0.522,0.461,29183
217,6.57142,11.84842,6.000e-04,0.756,0.700,29182
218,6.51754,11.84842,5.999e-04,0.684,0.602,29160
219,6.43131,11.84842,5.999e-04,0.644,0.595,29166
220,6.52314,11.84842,5.999e-04,0.582,0.509,29166
221,6.44132,11.84842,5.999e-04,0.720,0.653,29105
222,6.46769,11.84842,5.999e-04,0.634,0.560,29173
223,6.57361,11.84842,5.999e-04,0.578,0.509,29155
224,6.43095,11.84842,5.999e-04,0.708,0.646,29156
225,6.43173,11.84842,5.999e-04,0.580,0.511,29170
226,6.59112,11.84842,5.999e-04,0.567,0.489,29171
227,6.61586,11.84842,5.999e-04,0.509,0.441,29153
228,6.57916,11.84842,5.999e-04,0.607,0.541,29192
229,6.47406,11.84842,5.999e-04,0.482,0.407,29141
230,6.47471,11.84842,5.998e-04,0.642,0.565,29161
231,6.33943,11.84842,5.998e-04,0.734,0.684,29166
232,6.54223,11.84842,5.998e-04,0.537,0.442,29138
233,6.44501,11.84842,5.998e-04,0.555,0.470,29176
234,6.49711,11.84842,5.998e-04,0.515,0.449,29145
235,6.50917,11.84842,5.998e-04,0.476,0.400,29162
236,6.60215,11.84842,5.998e-04,0.545,0.477,29177
237,6.48136,11.84842,5.998e-04,0.592,0.510,29136
238,6.40250,11.84842,5.998e-04,0.637,0.575,29154
239,6.49231,11.84842,5.997e-04,0.674,0.605,29175
240,6.55665,11.84842,5.997e-04,0.704,0.620,29162
241,6.44507,11.84842,5.997e-04,0.539,0.464,29122
242,6.35463,11.84842,5.997e-04,0.756,0.674,29155
243,6.34022,11.84842,5.997e-04,0.583,0.515,29160
244,6.48444,11.84842,5.997e-04,0.960,0.896,29161
245,6.36451,11.84842,5.997e-04,0.780,0.723,29149
246,6.28997,11.84842,5.996e-04,0.730,0.675,29158
247,6.50997,11.84842,5.996e-04,0.670,0.576,29174
248,6.46270,11.84842,5.996e-04,0.627,0.570,29154
249,6.40595,11.84842,5.996e-04,0.687,0.564,29153
250,6.33317,6.33833,5.996e-04,0.598,0.538,8830
251,6.41373,6.33833,5.996e-04,0.879,0.815,29483
252,6.39487,6.33833,5.995e-04,0.625,0.559,29167
253,6.30473,6.33833,5.995e-04,0.822,0.754,29164
254,6.21326,6.33833,5.995e-04,1.028,0.965,29145
255,6.27400,6.33833,5.995e-04,0.613,0.550,29157
256,6.36106,6.33833,5.995e-04,0.805,0.739,29164
257,6.37652,6.33833,5.994e-04,0.816,0.754,29174
258,6.26817,6.33833,5.994e-04,0.704,0.642,29139
259,6.44919,6.33833,5.994e-04,0.699,0.624,29180
260,6.42602,6.33833,5.994e-04,0.608,0.541,29162
261,6.42159,6.33833,5.994e-04,0.652,0.583,29096
262,6.44873,6.33833,5.993e-04,0.554,0.477,29161
263,6.25467,6.33833,5.993e-04,0.805,0.729,29157
264,6.35598,6.33833,5.993e-04,0.641,0.579,29164
265,6.35905,6.33833,5.993e-04,0.669,0.609,29131
266,6.27362,6.33833,5.993e-04,0.603,0.531,29166
267,6.31573,6.33833,5.992e-04,0.787,0.724,29168
268,6.49589,6.33833,5.992e-04,0.585,0.518,29158
269,6.39816,6.33833,5.992e-04,0.587,0.517,29184
270,6.12217,6.33833,5.992e-04,0.746,0.672,29169
271,6.42444,6.33833,5.991e-04,0.617,0.537,29145
272,6.19795,6.33833,5.991e-04,0.577,0.510,29184
273,6.36088,6.33833,5.991e-04,0.548,0.469,29157
274,6.17772,6.33833,5.991e-04,0.647,0.586,29166
275,6.23352,6.33833,5.990e-04,0.527,0.465,29165
276,6.16168,6.33833,5.990e-04,0.736,0.663,29138
277,6.18110,6.33833,5.990e-04,0.642,0.578,29180
278,6.37052,6.33833,5.990e-04,0.608,0.539,29158
279,6.15169,6.33833,5.989e-04,0.640,0.570,29158
280,6.14044,6.33833,5.989e-04,0.565,0.506,29167
281,6.23147,6.33833,5.989e-04,0.586,0.511,29104
282,6.22275,6.33833,5.989e-04,0.565,0.505,29158
283,6.33972,6.33833,5.988e-04,0.558,0.492,29170
284,6.31016,6.33833,5.988e-04,0.532,0.444,29122
285,6.30255,6.33833,5.988e-04,0.586,0.525,29173
286,6.25273,6.33833,5.987e-04,0.654,0.598,29176
287,6.23079,6.33833,5.987e-04,0.599,0.547,29174
288,6.26376,6.33833,5.987e-04,0.556,0.473,29161
