step,loss,val_loss,lr,grad_norm,proj_grad_norm,tokens_per_s
0,11.85435,11.82892,3.000e-06,5.339,1.058,7529
1,11.83223,11.82892,6.000e-06,5.233,0.978,26893
2,11.78357,11.82892,9.000e-06,4.520,0.899,26404
3,11.71740,11.82892,1.200e-05,3.892,0.730,26708
4,11.64683,11.82892,1.500e-05,3.419,0.494,26313
5,11.62245,11.82892,1.800e-05,2.634,0.392,26102
6,11.53097,11.82892,2.100e-05,2.735,0.335,26285
7,11.49208,11.82892,2.400e-05,2.236,0.219,26597
8,11.45379,11.82892,2.700e-05,2.014,0.202,26301
9,11.48374,11.82892,3.000e-05,1.634,0.191,26251
10,11.40735,11.82892,3.300e-05,1.574,0.153,26207
11,11.39737,11.82892,3.600e-05,1.376,0.114,26875
12,11.32131,11.82892,3.900e-05,1.687,0.185,26192
13,11.29594,11.82892,4.200e-05,1.515,0.096,26030
14,11.26166,11.82892,4.500e-05,1.509,0.079,26159
15,11.31048,11.82892,4.800e-05,1.271,0.122,26749
16,11.28271,11.82892,5.100e-05,1.286,0.103,26039
17,11.22409,11.82892,5.400e-05,1.291,0.088,26340
18,11.18465,11.82892,5.700e-05,1.323,0.067,26227
19,11.17625,11.82892,6.000e-05,1.432,0.174,26784
20,11.10483,11.82892,6.300e-05,1.482,0.111,26059
21,11.17236,11.82892,6.600e-05,1.155,0.098,26425
22,11.06957,11.82892,6.900e-05,1.344,0.095,26238
23,11.02547,11.82892,7.200e-05,1.328,0.067,26511
24,11.04935,11.82892,7.500e-05,1.119,0.047,26279
25,10.96816,11.82892,7.800e-05,1.330,0.058,26859
26,10.93562,11.82892,8.100e-05,1.260,0.089,26316
27,10.89473,11.82892,8.400e-05,1.288,0.044,26660
28,10.87764,11.82892,8.700e-05,1.211,0.086,26485
29,10.80286,11.82892,9.000e-05,1.201,0.034,26199
30,10.82043,11.82892,9.300e-05,1.067,0.054,26173
31,10.76371,11.82892,9.600e-05,1.093,0.052,26493
32,10.70769,11.82892,9.900e-05,1.172,0.059,26596
33,10.60648,11.82892,1.020e-04,1.341,0.070,26202
34,10.57353,11.82892,1.050e-04,1.220,0.084,26187
35,10.52190,11.82892,1.080e-04,1.163,0.043,26497
36,10.48353,11.82892,1.110e-04,1.333,0.079,26616
37,10.42488,11.82892,1.140e-04,1.231,0.065,26039
38,10.35180,11.82892,1.170e-04,1.225,0.044,26078
39,10.31955,11.82892,1.200e-04,1.230,0.033,26547
40,10.25769,11.82892,1.230e-04,1.193,0.061,26572
41,10.21535,11.82892,1.260e-04,1.301,0.077,26618
42,10.14457,11.82892,1.290e-04,1.146,0.038,26561
43,10.06248,11.82892,1.320e-04,1.327,0.082,26063
44,10.02891,11.82892,1.350e-04,1.187,0.057,26625
45,9.96331,11.82892,1.380e-04,1.181,0.086,26157
46,9.90843,11.82892,1.410e-04,1.142,0.047,26088
47,9.82726,11.82892,1.440e-04,1.196,0.092,26245
48,9.74772,11.82892,1.470e-04,1.202,0.058,27398
49,9.70256,11.82892,1.500e-04,1.234,0.079,26366
50,9.63995,11.82892,1.530e-04,1.204,0.061,26214
51,9.55962,11.82892,1.560e-04,1.246,0.076,26188
52,9.49806,11.82892,1.590e-04,1.103,0.057,26729
53,9.45536,11.82892,1.620e-04,1.112,0.035,26264
54,9.38823,11.82892,1.650e-04,1.138,0.039,26121
55,9.34564,11.82892,1.680e-04,1.175,0.055,26158
56,9.25175,11.82892,1.710e-04,1.071,0.054,26746
57,9.22390,11.82892,1.740e-04,1.134,0.047,26352
58,9.17569,11.82892,1.770e-04,1.139,0.047,26052
59,9.16153,11.82892,1.800e-04,1.174,0.045,26657
60,9.06103,11.82892,1.830e-04,1.190,0.074,26603
61,9.03518,11.82892,1.860e-04,1.292,0.051,26517
62,8.91309,11.82892,1.890e-04,1.239,0.072,26766
63,8.84190,11.82892,1.920e-04,1.004,0.046,26132
64,8.84982,11.82892,1.950e-04,1.022,0.082,26607
65,8.68549,11.82892,1.980e-04,1.051,0.068,26717
66,8.68637,11.82892,2.010e-04,1.154,0.087,26179
67,8.67494,11.82892,2.040e-04,1.023,0.066,25839
