step,loss,val_loss,lr,grad_norm,proj_grad_norm,tokens_per_s
0,11.87809,11.85527,3.000e-06,5.196,0.838,8174
1,11.85384,11.85527,6.000e-06,5.135,0.813,29126
2,11.81159,11.85527,9.000e-06,4.638,0.787,28785
3,11.74854,11.85527,1.200e-05,4.196,0.690,28767
4,11.66839,11.85527,1.500e-05,3.644,0.483,28659
5,11.64327,11.85527,1.800e-05,2.819,0.365,29146
6,11.54561,11.85527,2.100e-05,2.823,0.289,29110
7,11.50544,11.85527,2.400e-05,2.335,0.208,29147
8,11.46399,11.85527,2.700e-05,2.071,0.188,29181
9,11.48620,11.85527,3.000e-05,1.660,0.164,29128
10,11.41373,11.85527,3.300e-05,1.558,0.127,29124
11,11.39875,11.85527,3.600e-05,1.390,0.104,28771
12,11.32644,11.85527,3.900e-05,1.638,0.163,28751
13,11.29996,11.85527,4.200e-05,1.491,0.084,28790
14,11.26747,11.85527,4.500e-05,1.508,0.090,28785
15,11.31219,11.85527,4.800e-05,1.262,0.118,28848
16,11.28580,11.85527,5.100e-05,1.246,0.089,29133
17,11.22775,11.85527,5.400e-05,1.282,0.087,29151
18,11.18889,11.85527,5.700e-05,1.305,0.057,29176
19,11.18200,11.85527,6.000e-05,1.418,0.166,29150
20,11.11339,11.85527,6.300e-05,1.483,0.113,28810
21,11.18140,11.85527,6.600e-05,1.159,0.095,28752
22,11.07529,11.85527,6.900e-05,1.325,0.091,28758
23,11.03326,11.85527,7.200e-05,1.328,0.074,28811
24,11.05810,11.85527,7.500e-05,1.120,0.052,28741
25,10.97849,11.85527,7.800e-05,1.330,0.057,29159
26,10.94542,11.85527,8.100e-05,1.259,0.084,29137
27,10.90361,11.85527,8.400e-05,1.297,0.050,29180
28,10.88489,11.85527,8.700e-05,1.201,0.087,29163
29,10.81405,11.85527,9.000e-05,1.219,0.052,29164
30,10.83343,11.85527,9.300e-05,1.085,0.057,29141
31,10.77758,11.85527,9.600e-05,1.173,0.110,29178
32,10.72456,11.85527,9.900e-05,1.168,0.072,29151
33,10.62224,11.85527,1.020e-04,1.353,0.092,29152
34,10.59226,11.85527,1.050e-04,1.307,0.117,29186
35,10.53910,11.85527,1.080e-04,1.192,0.066,29160
36,10.49902,11.85527,1.110e-04,1.333,0.093,29170
37,10.44197,11.85527,1.140e-04,1.287,0.107,29151
38,10.36871,11.85527,1.170e-04,1.234,0.061,29141
39,10.33702,11.85527,1.200e-04,1.220,0.039,29162
40,10.27826,11.85527,1.230e-04,1.194,0.075,29174
41,10.23705,11.85527,1.260e-04,1.254,0.064,29121
42,10.16746,11.85527,1.290e-04,1.141,0.047,29156
43,10.08567,11.85527,1.320e-04,1.292,0.090,29179
44,10.05145,11.85527,1.350e-04,1.176,0.061,29158
45,9.98829,11.85527,1.380e-04,1.147,0.083,29160
46,9.93420,11.85527,1.410e-04,1.150,0.058,29177
47,9.85035,11.85527,1.440e-04,1.151,0.080,29142
48,9.77118,11.85527,1.470e-04,1.231,0.084,29162
49,9.72576,11.85527,1.500e-04,1.199,0.055,29180
50,9.66584,11.85527,1.530e-04,1.221,0.086,29149
51,9.58456,11.85527,1.560e-04,1.219,0.062,29170
52,9.52480,11.85527,1.590e-04,1.091,0.053,29159
53,9.48049,11.85527,1.620e-04,1.139,0.066,29168
54,9.41094,11.85527,1.650e-04,1.139,0.052,29152
55,9.36897,11.85527,1.680e-04,1.193,0.077,29154
56,9.27661,11.85527,1.710e-04,1.074,0.062,29188
57,9.24573,11.85527,1.740e-04,1.162,0.080,29154
58,9.19717,11.85527,1.770e-04,1.138,0.043,29127
59,9.18408,11.85527,1.800e-04,1.266,0.135,29172
60,9.07909,11.85527,1.830e-04,1.169,0.074,29160
61,9.05520,11.85527,1.860e-04,1.331,0.106,29134
62,8.92769,11.85527,1.890e-04,1.203,0.054,29155
63,8.85676,11.85527,1.920e-04,1.047,0.106,29163
64,8.86382,11.85527,1.950e-04,0.982,0.062,29152
65,8.70275,11.85527,1.980e-04,1.094,0.127,29186
66,8.69913,11.85527,2.010e-04,1.111,0.071,29155
67,8.68472,11.85527,2.040e-04,1.045,0.117,29172
68,8.55739,11.85527,2.070e-04,1.126,0.087,29151
69,8.53389,11.85527,2.100e-04,1.165,0.087,29162
70,8.44080,11.85527,2.130e-04,0.959,0.086,29166
71,8.48028,11.85527,2.160e-04,1.082,0.060,29160
72,8.39191,11.85527,2.190e-04,0.997,0.050,29196
73,8.31429,11.85527,2.220e-04,0.933,0.056,29179
74,8.30283,11.85527,2.250e-04,0.939,0.048,29161
75,8.14696,11.85527,2.280e-04,0.867,0.055,29162
76,8.15566,11.85527,2.310e-04,0.920,0.072,29161
77,8.19558,11.85527,2.340e-04,0.982,0.061,29167
78,8.16026,11.85527,2.370e-04,0.944,0.094,29147
79,8.07887,11.85527,2.400e-04,0.891,0.100,29190
80,8.09908,11.85527,2.430e-04,0.880,0.078,29135
81,7.98354,11.85527,2.460e-04,0.917,0.094,29108
82,7.94185,11.85527,2.490e-04,0.871,0.118,29149
83,7.95189,11.85527,2.520e-04,0.794,0.101,29188
84,7.89209,11.85527,2.550e-04,0.858,0.109,29193
85,7.79108,11.85527,2.580e-04,0.776,0.110,29170
86,7.93632,11.85527,2.610e-04,0.742,0.110,29180
87,7.86698,11.85527,2.640e-04,0.816,0.147,29162
88,7.75592,11.85527,2.670e-04,0.748,0.119,29172
89,7.81440,11.85527,2.700e-04,0.559,0.059,29158
90,7.62998,11.85527,2.730e-04,0.617,0.105,29140
91,7.64004,11.85527,2.760e-04,0.596,0.101,29140
92,7.64031,11.85527,2.790e-04,0.847,0.200,29178
93,7.62161,11.85527,2.820e-04,0.971,0.256,29172
94,7.60714,11.85527,2.850e-04,0.628,0.171,29174
95,7.60833,11.85527,2.880e-04,1.294,0.297,29174
96,7.59509,11.85527,2.910e-04,0.829,0.299,29159
97,7.54391,11.85527,2.940e-04,0.719,0.161,29178
98,7.41350,11.85527,2.970e-04,0.670,0.193,29167
99,7.56652,11.85527,3.000e-04,0.708,0.156,29136
100,7.43365,11.85527,3.030e-04,0.499,0.119,29188
101,7.52679,11.85527,3.060e-04,0.541,0.116,29114
102,7.44406,11.85527,3.090e-04,0.542,0.155,29142
103,7.50144,11.85527,3.120e-04,0.580,0.172,29184
104,7.45840,11.85527,3.150e-04,0.507,0.109,29139
105,7.47580,11.85527,3.180e-04,0.503,0.148,29177
106,7.36844,11.85527,3.210e-04,0.614,0.209,29160
107,7.48233,11.85527,3.240e-04,0.481,0.151,29157
108,7.32519,11.85527,3.270e-04,0.545,0.179,29174
109,7.34795,11.85527,3.300e-04,0.577,0.142,29161
110,7.38349,11.85527,3.330e-04,0.663,0.233,29181
111,7.38743,11.85527,3.360e-04,0.851,0.360,29198
112,7.39313,11.85527,3.390e-04,0.623,0.200,29139
113,7.36437,11.85527,3.420e-04,0.545,0.172,29145
114,7.36801,11.85527,3.450e-04,0.709,0.201,29173
115,7.40443,11.85527,3.480e-04,0.542,0.162,29167
116,7.23208,11.85527,3.510e-04,0.640,0.159,29152
117,7.31425,11.85527,3.540e-04,0.501,0.155,29169
118,7.31713,11.85527,3.570e-04,0.463,0.144,29160
119,7.27900,11.85527,3.600e-04,0.411,0.105,29169
120,7.30983,11.85527,3.630e-04,0.482,0.205,29166
121,7.30891,11.85527,3.660e-04,0.561,0.278,29104
122,7.18621,11.85527,3.690e-04,0.497,0.203,29166
123,7.16574,11.85527,3.720e-04,0.425,0.135,29159
124,7.16478,11.85527,3.750e-04,0.572,0.207,29164
125,7.12731,11.85527,3.780e-04,0.439,0.142,29154
126,7.23538,11.85527,3.810e-04,0.466,0.143,29150
127,7.19571,11.85527,3.840e-04,0.409,0.122,29175
128,7.21407,11.85527,3.870e-04,0.501,0.193,29176
129,7.26138,11.85527,3.900e-04,0.601,0.319,29140
130,7.21255,11.85527,3.930e-04,0.836,0.470,29191
131,7.13549,11.85527,3.960e-04,0.597,0.268,29156
132,7.03391,11.85527,3.990e-04,0.470,0.190,29172
133,7.19376,11.85527,4.020e-04,0.545,0.186,29165
134,7.11845,11.85527,4.050e-04,0.726,0.258,29140
135,7.12314,11.85527,4.080e-04,0.444,0.154,29178
