step,loss,val_loss,lr,grad_norm,proj_grad_norm,tokens_per_s
0,11.85646,11.85786,3.000e-06,1.039,0.838,7891
1,11.85875,11.85786,6.000e-06,1.025,0.826,28119
2,11.85068,11.85786,9.000e-06,0.987,0.794,28081
3,11.84983,11.85786,1.200e-05,0.971,0.782,28182
4,11.83180,11.85786,1.500e-05,1.027,0.829,28126
5,11.83165,11.85786,1.800e-05,0.997,0.801,28043
6,11.81300,11.85786,2.100e-05,1.085,0.871,28040
7,11.79342,11.85786,2.400e-05,1.021,0.814,27964
8,11.77282,11.85786,2.700e-05,1.011,0.805,27850
9,11.76651,11.85786,3.000e-05,0.921,0.729,28032
10,11.73666,11.85786,3.300e-05,0.985,0.769,27909
11,11.71415,11.85786,3.600e-05,0.949,0.732,27858
12,11.67327,11.85786,3.900e-05,1.049,0.796,28003
13,11.64806,11.85786,4.200e-05,1.055,0.777,28071
14,11.61094,11.85786,4.500e-05,1.100,0.790,28098
15,11.59380,11.85786,4.800e-05,0.913,0.639,28227
16,11.55740,11.85786,5.100e-05,0.937,0.626,28000
17,11.50783,11.85786,5.400e-05,0.986,0.619,27926
18,11.46533,11.85786,5.700e-05,1.018,0.591,27837
19,11.42703,11.85786,6.000e-05,0.995,0.535,27880
20,11.37492,11.85786,6.300e-05,1.126,0.543,28089
21,11.38492,11.85786,6.600e-05,0.921,0.443,27792
22,11.27850,11.85786,6.900e-05,1.085,0.417,28101
23,11.22772,11.85786,7.200e-05,1.129,0.378,28028
24,11.23223,11.85786,7.500e-05,0.986,0.314,28041
25,11.14507,11.85786,7.800e-05,1.169,0.296,28093
26,11.11269,11.85786,8.100e-05,1.105,0.252,28080
27,11.05870,11.85786,8.400e-05,1.182,0.233,28214
28,11.03973,11.85786,8.700e-05,1.067,0.222,28055
29,10.96479,11.85786,9.000e-05,1.131,0.198,28048
30,10.97842,11.85786,9.300e-05,1.012,0.255,27995
31,10.91746,11.85786,9.600e-05,1.030,0.212,27918
