step,loss,val_loss,lr,grad_norm,proj_grad_norm,tokens_per_s
0,11.86915,11.84526,3.000e-06,5.610,0.869,8177
1,11.85179,11.84526,6.000e-06,5.167,0.813,29109
2,11.79725,11.84526,9.000e-06,5.144,0.767,28788
3,11.73862,11.84526,1.200e-05,4.110,0.595,28748
4,11.66898,11.84526,1.500e-05,3.531,0.455,28928
5,11.62013,11.84526,1.800e-05,2.936,0.380,29145
6,11.55679,11.84526,2.100e-05,2.531,0.300,29143
7,11.50182,11.84526,2.400e-05,2.185,0.230,29162
8,11.45821,11.84526,2.700e-05,1.969,0.212,29144
9,11.39601,11.84526,3.000e-05,2.004,0.204,29180
10,11.36746,11.84526,3.300e-05,1.778,0.158,29158
11,11.31950,11.84526,3.600e-05,1.593,0.128,29145
12,11.33087,11.84526,3.900e-05,1.593,0.183,29168
13,11.32212,11.84526,4.200e-05,1.320,0.109,29150
14,11.26045,11.84526,4.500e-05,1.456,0.117,29148
15,11.23332,11.84526,4.800e-05,1.322,0.071,29155
16,11.21843,11.84526,5.100e-05,1.532,0.184,29183
17,11.21709,11.84526,5.400e-05,1.188,0.061,29152
18,11.18918,11.84526,5.700e-05,1.294,0.156,29144
19,11.10002,11.84526,6.000e-05,1.369,0.062,29166
20,11.10592,11.84526,6.300e-05,1.213,0.060,29169
21,11.06137,11.84526,6.600e-05,1.319,0.051,29108
22,11.03907,11.84526,6.900e-05,1.286,0.109,29173
23,11.03970,11.84526,7.200e-05,1.201,0.070,29174
24,10.99470,11.84526,7.500e-05,1.177,0.054,29159
25,10.94057,11.84526,7.800e-05,1.228,0.076,29167
26,10.87658,11.84526,8.100e-05,1.304,0.078,29155
27,10.86441,11.84526,8.400e-05,1.192,0.047,29169
28,10.83090,11.84526,8.700e-05,1.271,0.040,29158
29,10.77762,11.84526,9.000e-05,1.168,0.034,29154
30,10.76092,11.84526,9.300e-05,1.099,0.050,29175
31,10.68744,11.84526,9.600e-05,1.173,0.056,29175
32,10.64386,11.84526,9.900e-05,1.223,0.079,29158
33,10.58769,11.84526,1.020e-04,1.215,0.092,29167
34,10.52196,11.84526,1.050e-04,1.313,0.068,29172
35,10.47778,11.84526,1.080e-04,1.181,0.065,29156
36,10.40983,11.84526,1.110e-04,1.265,0.075,29188
37,10.39955,11.84526,1.140e-04,1.123,0.054,29159
38,10.31508,11.84526,1.170e-04,1.184,0.077,29177
39,10.28661,11.84526,1.200e-04,1.140,0.057,29148
40,10.22021,11.84526,1.230e-04,1.165,0.090,29150
41,10.18134,11.84526,1.260e-04,1.164,0.075,29112
42,10.05136,11.84526,1.290e-04,1.305,0.117,29162
43,10.06157,11.84526,1.320e-04,1.088,0.052,29184
44,9.97340,11.84526,1.350e-04,1.174,0.090,29165
45,9.88676,11.84526,1.380e-04,1.178,0.070,29114
46,9.84137,11.84526,1.410e-04,1.208,0.066,29174
47,9.80502,11.84526,1.440e-04,1.124,0.065,29155
48,9.72879,11.84526,1.470e-04,1.216,0.039,29177
49,9.64789,11.84526,1.500e-04,1.268,0.106,29169
50,9.59973,11.84526,1.530e-04,1.067,0.050,29155
51,9.54848,11.84526,1.560e-04,1.088,0.109,29161
52,9.45604,11.84526,1.590e-04,1.136,0.052,29180
53,9.44178,11.84526,1.620e-04,1.075,0.074,29145
54,9.36000,11.84526,1.650e-04,1.116,0.071,29171
55,9.25756,11.84526,1.680e-04,1.066,0.039,29168
56,9.23835,11.84526,1.710e-04,1.095,0.052,29118
57,9.21247,11.84526,1.740e-04,1.141,0.080,29175
58,9.09851,11.84526,1.770e-04,1.114,0.096,29167
59,9.07852,11.84526,1.800e-04,1.136,0.083,29169
60,8.97221,11.84526,1.830e-04,1.112,0.125,29172
61,8.96118,11.84526,1.860e-04,1.001,0.047,29099
62,8.90654,11.84526,1.890e-04,1.218,0.164,29183
63,8.80346,11.84526,1.920e-04,1.169,0.091,29135
64,8.74630,11.84526,1.950e-04,1.115,0.096,29140
65,8.68823,11.84526,1.980e-04,1.071,0.138,29165
66,8.62966,11.84526,2.010e-04,1.027,0.075,29159
67,8.62099,11.84526,2.040e-04,1.082,0.140,29167
68,8.57210,11.84526,2.070e-04,1.002,0.074,29159
69,8.40181,11.84526,2.100e-04,1.006,0.089,29169
70,8.45056,11.84526,2.130e-04,1.188,0.144,29166
71,8.36017,11.84526,2.160e-04,1.012,0.107,29164
72,8.36058,11.84526,2.190e-04,1.102,0.144,29170
73,8.21145,11.84526,2.220e-04,1.005,0.105,29174
74,8.28228,11.84526,2.250e-04,0.984,0.087,29166
75,8.23076,11.84526,2.280e-04,1.145,0.150,29128
76,8.21239,11.84526,2.310e-04,0.824,0.045,29173
77,8.09579,11.84526,2.340e-04,0.872,0.081,29161
78,8.09965,11.84526,2.370e-04,0.850,0.102,29173
79,8.09907,11.84526,2.400e-04,0.900,0.141,29172
80,8.09623,11.84526,2.430e-04,1.932,0.389,29145
81,7.98570,11.84526,2.460e-04,1.124,0.235,29119
82,7.93108,11.84526,2.490e-04,0.902,0.105,29139
83,7.90913,11.84526,2.520e-04,1.336,0.255,29180
84,7.86664,11.84526,2.550e-04,0.701,0.104,29162
85,7.83337,11.84526,2.580e-04,0.891,0.144,29175
86,7.80976,11.84526,2.610e-04,0.684,0.090,29164
87,7.77851,11.84526,2.640e-04,0.737,0.089,29142
88,7.82728,11.84526,2.670e-04,0.724,0.122,29163
89,7.72988,11.84526,2.700e-04,0.619,0.073,29161
90,7.71471,11.84526,2.730e-04,0.586,0.107,29177
91,7.68926,11.84526,2.760e-04,0.562,0.085,29143
92,7.64362,11.84526,2.790e-04,0.520,0.087,29173
93,7.67895,11.84526,2.820e-04,0.481,0.083,29156
94,7.63392,11.84526,2.850e-04,0.539,0.110,29163
95,7.55780,11.84526,2.880e-04,0.531,0.106,29155
96,7.61682,11.84526,2.910e-04,0.546,0.092,29178
97,7.55631,11.84526,2.940e-04,0.481,0.119,29156
98,7.59411,11.84526,2.970e-04,0.419,0.080,29169
99,7.53441,11.84526,3.000e-04,0.700,0.198,29161
100,7.52243,11.84526,3.030e-04,0.532,0.150,29157
101,7.50207,11.84526,3.060e-04,0.687,0.235,29102
102,7.49168,11.84526,3.090e-04,0.545,0.159,29139
103,7.49536,11.84526,3.120e-04,0.474,0.140,29160
104,7.39608,11.84526,3.150e-04,0.565,0.175,29184
105,7.42123,11.84526,3.180e-04,0.483,0.130,29152
106,7.38007,11.84526,3.210e-04,0.516,0.117,29177
107,7.35062,11.84526,3.240e-04,0.443,0.130,29163
108,7.39827,11.84526,3.270e-04,0.414,0.123,29175
109,7.32636,11.84526,3.300e-04,0.409,0.123,29173
110,7.37218,11.84526,3.330e-04,0.401,0.101,29136
111,7.43233,11.84526,3.360e-04,0.372,0.114,29172
112,7.37011,11.84526,3.390e-04,0.554,0.215,29157
