step,loss,val_loss,lr,grad_norm,proj_grad_norm,tokens_per_s
0,11.90353,11.83654,3.000e-06,9.983,0.645,5826
1,11.84403,11.83654,6.000e-06,7.341,0.496,19731
2,11.72514,11.83654,9.000e-06,6.992,0.424,19559
3,11.65946,11.83654,1.200e-05,4.116,0.240,19534
4,11.56637,11.83654,1.500e-05,3.305,0.165,19477
5,11.45612,11.83654,1.800e-05,3.052,0.147,19534
6,11.38768,11.83654,2.100e-05,2.579,0.124,19522
7,11.35199,11.83654,2.400e-05,2.134,0.109,19473
8,11.29342,11.83654,2.700e-05,1.970,0.097,19548
9,11.28483,11.83654,3.000e-05,1.720,0.105,19524
10,11.21529,11.83654,3.300e-05,1.937,0.086,19413
11,11.22237,11.83654,3.600e-05,1.877,0.077,19478
12,11.26007,11.83654,3.900e-05,1.724,0.096,19459
13,11.19805,11.83654,4.200e-05,1.876,0.161,19425
14,11.14502,11.83654,4.500e-05,1.465,0.082,19455
15,11.18473,11.83654,4.800e-05,1.690,0.175,19474
16,11.11096,11.83654,5.100e-05,1.711,0.174,19420
17,11.06703,11.83654,5.400e-05,1.284,0.068,19427
18,11.03400,11.83654,5.700e-05,1.937,0.217,19485
19,11.00520,11.83654,6.000e-05,1.320,0.101,19447
20,10.92199,11.83654,6.300e-05,1.295,0.063,19410
21,10.91633,11.83654,6.600e-05,1.561,0.154,19462
22,10.84511,11.83654,6.900e-05,1.431,0.119,19463
23,10.78133,11.83654,7.200e-05,1.333,0.067,19459
24,10.78968,11.83654,7.500e-05,1.425,0.123,19458
25,10.71471,11.83654,7.800e-05,1.368,0.099,19457
26,10.67323,11.83654,8.100e-05,1.197,0.054,19407
27,10.58344,11.83654,8.400e-05,1.374,0.080,19491
28,10.50169,11.83654,8.700e-05,1.464,0.107,19455
29,10.45642,11.83654,9.000e-05,1.284,0.065,19383
30,10.39583,11.83654,9.300e-05,1.396,0.127,19475
31,10.42029,11.83654,9.600e-05,1.209,0.116,19444
