step,loss,val_loss,lr,grad_norm,proj_grad_norm,tokens_per_s
0,11.87142,11.84665,3.000e-06,5.625,0.938,7876
1,11.84280,11.84665,6.000e-06,5.521,0.896,27982
2,11.80036,11.84665,9.000e-06,4.829,0.819,27818
3,11.73173,11.84665,1.200e-05,4.232,0.705,27903
4,11.65533,11.84665,1.500e-05,3.665,0.494,27986
5,11.62689,11.84665,1.800e-05,2.835,0.424,28088
6,11.52961,11.84665,2.100e-05,2.798,0.332,28167
7,11.49332,11.84665,2.400e-05,2.294,0.228,28106
8,11.45369,11.84665,2.700e-05,2.023,0.198,28060
9,11.48619,11.84665,3.000e-05,1.652,0.188,28058
10,11.40953,11.84665,3.300e-05,1.579,0.151,28058
11,11.39852,11.84665,3.600e-05,1.384,0.099,28072
12,11.32392,11.84665,3.900e-05,1.715,0.187,28260
13,11.29826,11.84665,4.200e-05,1.497,0.085,28058
14,11.26333,11.84665,4.500e-05,1.507,0.080,27988
15,11.31353,11.84665,4.800e-05,1.327,0.168,28080
16,11.28564,11.84665,5.100e-05,1.276,0.109,28025
17,11.22832,11.84665,5.400e-05,1.271,0.073,28096
18,11.18885,11.84665,5.700e-05,1.334,0.097,28209
19,11.18210,11.84665,6.000e-05,1.461,0.221,28090
20,11.11110,11.84665,6.300e-05,1.474,0.113,28046
21,11.18357,11.84665,6.600e-05,1.170,0.125,27725
22,11.07903,11.84665,6.900e-05,1.318,0.094,28017
23,11.03520,11.84665,7.200e-05,1.324,0.076,28060
24,11.06073,11.84665,7.500e-05,1.129,0.072,28181
25,10.98011,11.84665,7.800e-05,1.330,0.058,27941
26,10.94697,11.84665,8.100e-05,1.262,0.098,27953
27,10.90754,11.84665,8.400e-05,1.290,0.058,27929
28,10.89246,11.84665,8.700e-05,1.205,0.085,27909
29,10.81559,11.84665,9.000e-05,1.197,0.035,27977
30,10.83495,11.84665,9.300e-05,1.084,0.080,28091
31,10.77735,11.84665,9.600e-05,1.071,0.038,27975
32,10.72301,11.84665,9.900e-05,1.185,0.064,27935
33,10.62282,11.84665,1.020e-04,1.317,0.046,27964
34,10.58964,11.84665,1.050e-04,1.217,0.084,27958
35,10.53812,11.84665,1.080e-04,1.157,0.056,28047
36,10.50310,11.84665,1.110e-04,1.398,0.104,28051
37,10.44235,11.84665,1.140e-04,1.204,0.041,27913
38,10.37180,11.84665,1.170e-04,1.245,0.065,27932
39,10.34135,11.84665,1.200e-04,1.235,0.037,27940
40,10.27974,11.84665,1.230e-04,1.204,0.069,27928
41,10.23931,11.84665,1.260e-04,1.256,0.041,27669
42,10.16761,11.84665,1.290e-04,1.145,0.033,28040
43,10.08603,11.84665,1.320e-04,1.288,0.059,27925
44,10.05116,11.84665,1.350e-04,1.184,0.039,28028
45,9.98592,11.84665,1.380e-04,1.140,0.061,27984
46,9.93173,11.84665,1.410e-04,1.165,0.064,27961
47,9.84848,11.84665,1.440e-04,1.153,0.068,28108
48,9.76998,11.84665,1.470e-04,1.226,0.075,27869
49,9.72208,11.84665,1.500e-04,1.214,0.084,27781
50,9.66248,11.84665,1.530e-04,1.199,0.063,27768
51,9.58121,11.84665,1.560e-04,1.237,0.071,27783
52,9.51795,11.84665,1.590e-04,1.125,0.076,27794
53,9.47778,11.84665,1.620e-04,1.191,0.098,27960
54,9.40499,11.84665,1.650e-04,1.139,0.042,27933
55,9.36548,11.84665,1.680e-04,1.195,0.071,27967
56,9.27357,11.84665,1.710e-04,1.075,0.058,27941
57,9.24198,11.84665,1.740e-04,1.133,0.053,27870
58,9.19592,11.84665,1.770e-04,1.161,0.070,27794
59,9.17955,11.84665,1.800e-04,1.170,0.047,27857
60,9.07818,11.84665,1.830e-04,1.163,0.041,27773
61,9.05464,11.84665,1.860e-04,1.296,0.055,27516
62,8.92933,11.84665,1.890e-04,1.256,0.087,27925
63,8.85292,11.84665,1.920e-04,1.027,0.085,28030
64,8.85893,11.84665,1.950e-04,0.984,0.069,28092
65,8.69548,11.84665,1.980e-04,1.062,0.090,27995
66,8.70110,11.84665,2.010e-04,1.233,0.155,27943
67,8.68385,11.84665,2.040e-04,1.080,0.112,28017
68,8.55411,11.84665,2.070e-04,1.130,0.063,27951
69,8.54319,11.84665,2.100e-04,1.378,0.195,27988
70,8.43940,11.84665,2.130e-04,0.971,0.089,28102
71,8.48803,11.84665,2.160e-04,1.170,0.125,27979
72,8.39330,11.84665,2.190e-04,0.995,0.034,27957
73,8.32021,11.84665,2.220e-04,1.127,0.183,27908
74,8.30712,11.84665,2.250e-04,0.939,0.053,27909
75,8.14969,11.84665,2.280e-04,0.878,0.077,27977
76,8.16377,11.84665,2.310e-04,0.943,0.078,28122
77,8.20438,11.84665,2.340e-04,1.013,0.072,27945
78,8.17114,11.84665,2.370e-04,1.002,0.108,27978
79,8.08609,11.84665,2.400e-04,0.848,0.050,27962
80,8.10819,11.84665,2.430e-04,0.831,0.059,27932
81,7.99197,11.84665,2.460e-04,0.893,0.090,27672
82,7.95514,11.84665,2.490e-04,1.035,0.118,28088
83,7.96980,11.84665,2.520e-04,0.919,0.114,27938
84,7.90251,11.84665,2.550e-04,0.825,0.098,27924
85,7.80805,11.84665,2.580e-04,1.033,0.139,27939
86,7.94795,11.84665,2.610e-04,0.742,0.081,27935
87,7.89060,11.84665,2.640e-04,0.963,0.150,28047
88,7.76520,11.84665,2.670e-04,0.678,0.079,28028
89,7.83483,11.84665,2.700e-04,0.903,0.128,27941
90,7.63640,11.84665,2.730e-04,0.594,0.099,27931
91,7.66271,11.84665,2.760e-04,0.790,0.166,27927
92,7.65263,11.84665,2.790e-04,0.687,0.170,27943
93,7.60800,11.84665,2.820e-04,0.526,0.109,28070
94,7.62423,11.84665,2.850e-04,0.608,0.190,28050
95,7.60071,11.84665,2.880e-04,0.565,0.098,27929
96,7.59968,11.84665,2.910e-04,0.649,0.236,27956
97,7.54574,11.84665,2.940e-04,0.531,0.144,27980
98,7.41373,11.84665,2.970e-04,0.563,0.132,27950
99,7.57329,11.84665,3.000e-04,0.549,0.160,28104
100,7.45133,11.84665,3.030e-04,0.855,0.168,27970
101,7.54358,11.84665,3.060e-04,0.815,0.185,27649
102,7.44752,11.84665,3.090e-04,0.493,0.123,27966
103,7.51860,11.84665,3.120e-04,1.057,0.254,27965
104,7.48376,11.84665,3.150e-04,0.716,0.174,27957
105,7.49415,11.84665,3.180e-04,0.561,0.134,28108
106,7.39312,11.84665,3.210e-04,0.823,0.227,27949
107,7.49545,11.84665,3.240e-04,0.347,0.080,27949
108,7.33809,11.84665,3.270e-04,0.493,0.143,27962
109,7.36141,11.84665,3.300e-04,0.481,0.124,27944
110,7.39416,11.84665,3.330e-04,0.420,0.096,27988
111,7.39474,11.84665,3.360e-04,0.622,0.258,28089
112,7.40778,11.84665,3.390e-04,0.486,0.166,28025
113,7.37631,11.84665,3.420e-04,0.406,0.134,27967
114,7.37336,11.84665,3.450e-04,0.579,0.157,27953
115,7.41826,11.84665,3.480e-04,0.539,0.127,27930
116,7.23723,11.84665,3.510e-04,0.403,0.092,28014
117,7.32370,11.84665,3.540e-04,0.411,0.101,28071
118,7.32980,11.84665,3.570e-04,0.418,0.128,27963
119,7.29702,11.84665,3.600e-04,0.452,0.145,27992
120,7.32513,11.84665,3.630e-04,0.353,0.125,27925
121,7.32648,11.84665,3.660e-04,0.479,0.142,27772
122,7.20316,11.84665,3.690e-04,0.482,0.216,27933
123,7.19069,11.84665,3.720e-04,0.563,0.223,28036
124,7.18078,11.84665,3.750e-04,0.459,0.151,27950
125,7.14788,11.84665,3.780e-04,0.465,0.102,27939
126,7.25853,11.84665,3.810e-04,0.580,0.203,27958
127,7.22222,11.84665,3.840e-04,0.473,0.150,27941
128,7.23567,11.84665,3.870e-04,0.423,0.127,28082
129,7.27284,11.84665,3.900e-04,0.393,0.124,28023
130,7.22833,11.84665,3.930e-04,0.557,0.243,27954
131,7.15419,11.84665,3.960e-04,0.626,0.270,27953
132,7.05565,11.84665,3.990e-04,0.549,0.184,27941
133,7.21822,11.84665,4.020e-04,0.674,0.235,27965
134,7.13290,11.84665,4.050e-04,0.500,0.168,28164
135,7.14526,11.84665,4.080e-04,0.481,0.154,27987
136,7.10436,11.84665,4.110e-04,0.407,0.137,28005
137,7.00099,11.84665,4.140e-04,0.647,0.242,28003
138,7.08917,11.84665,4.170e-04,0.541,0.214,27935
139,7.02315,11.84665,4.200e-04,0.478,0.157,27978
140,6.96270,11.84665,4.230e-04,0.470,0.187,28149
141,7.15437,11.84665,4.260e-04,0.443,0.133,27604
142,7.07904,11.84665,4.290e-04,0.893,0.344,27964
143,7.03206,11.84665,4.320e-04,0.891,0.301,27944
144,7.01310,11.84665,4.350e-04,0.553,0.210,27931
145,7.09123,11.84665,4.380e-04,0.584,0.146,28038
146,7.10605,11.84665,4.410e-04,0.696,0.211,28098
147,6.95189,11.84665,4.440e-04,0.412,0.129,27976
148,7.07870,11.84665,4.470e-04,0.560,0.156,27947
149,7.02012,11.84665,4.500e-04,0.826,0.357,27951
150,7.12725,11.84665,4.530e-04,1.096,0.464,27951
151,6.96780,11.84665,4.560e-04,0.587,0.210,28035
152,7.06235,11.84665,4.590e-04,0.539,0.209,28088
153,6.91208,11.84665,4.620e-04,0.514,0.190,27969
154,6.91328,11.84665,4.650e-04,0.597,0.244,27936
155,6.97028,11.84665,4.680e-04,0.800,0.350,27973
156,7.05236,11.84665,4.710e-04,0.656,0.292,27952
157,6.95937,11.84665,4.740e-04,0.550,0.202,28046
158,6.98071,11.84665,4.770e-04,0.826,0.359,28074
159,6.98568,11.84665,4.800e-04,0.829,0.410,28016
160,6.99604,11.84665,4.830e-04,0.838,0.320,27958
161,6.97981,11.84665,4.860e-04,0.864,0.375,27666
162,7.08344,11.84665,4.890e-04,0.598,0.243,27918
163,6.78175,11.84665,4.920e-04,0.974,0.421,28102
164,7.00243,11.84665,4.950e-04,0.787,0.336,28026
165,7.03998,11.84665,4.980e-04,0.685,0.271,27926
166,6.88256,11.84665,5.010e-04,0.915,0.387,27949
167,7.00146,11.84665,5.040e-04,0.493,0.179,27952
168,6.87495,11.84665,5.070e-04,0.460,0.190,27935
169,6.91557,11.84665,5.100e-04,0.464,0.192,28103
170,6.80475,11.84665,5.130e-04,0.498,0.178,28010
