step,loss,val_loss,lr,grad_norm,proj_grad_norm,tokens_per_s
0,11.88086,11.87459,3.000e-06,1.144,0.952,7756
1,11.87325,11.87459,6.000e-06,1.125,0.937,27856
2,11.86805,11.87459,9.000e-06,1.085,0.903,27729
3,11.86436,11.87459,1.200e-05,1.065,0.887,27806
4,11.85073,11.87459,1.500e-05,1.128,0.937,27820
5,11.83887,11.87459,1.800e-05,1.091,0.911,27848
6,11.82096,11.87459,2.100e-05,1.184,0.979,27897
7,11.81195,11.87459,2.400e-05,1.118,0.921,27905
8,11.78269,11.87459,2.700e-05,1.106,0.912,28028
9,11.77725,11.87459,3.000e-05,1.006,0.832,27862
10,11.73848,11.87459,3.300e-05,1.067,0.868,27861
11,11.72355,11.87459,3.600e-05,1.027,0.827,27841
12,11.69090,11.87459,3.900e-05,1.133,0.892,27895
13,11.65044,11.87459,4.200e-05,1.130,0.862,27946
14,11.62200,11.87459,4.500e-05,1.174,0.871,27985
15,11.60588,11.87459,4.800e-05,0.968,0.709,27913
16,11.56569,11.87459,5.100e-05,0.989,0.700,27805
17,11.51014,11.87459,5.400e-05,1.031,0.678,27854
18,11.47862,11.87459,5.700e-05,1.061,0.641,27886
19,11.43648,11.87459,6.000e-05,1.032,0.581,27996
20,11.38340,11.87459,6.300e-05,1.161,0.584,27906
21,11.39926,11.87459,6.600e-05,0.951,0.496,27529
22,11.29255,11.87459,6.900e-05,1.110,0.450,27790
23,11.23576,11.87459,7.200e-05,1.149,0.409,27886
24,11.24600,11.87459,7.500e-05,1.005,0.355,27880
25,11.15984,11.87459,7.800e-05,1.184,0.324,28120
26,11.12557,11.87459,8.100e-05,1.116,0.280,27881
27,11.07222,11.87459,8.400e-05,1.192,0.258,27852
28,11.05197,11.87459,8.700e-05,1.076,0.256,27826
29,10.97888,11.87459,9.000e-05,1.138,0.227,27797
30,10.99837,11.87459,9.300e-05,1.024,0.300,27811
31,10.93857,11.87459,9.600e-05,1.036,0.241,27895
32,10.87495,11.87459,9.900e-05,1.095,0.181,27764
33,10.77478,11.87459,1.020e-04,1.267,0.183,27756
34,10.74148,11.87459,1.050e-04,1.126,0.190,27735
35,10.69369,11.87459,1.080e-04,1.111,0.170,27775
36,10.64474,11.87459,1.110e-04,1.236,0.166,27990
37,10.58858,11.87459,1.140e-04,1.183,0.161,27854
38,10.52330,11.87459,1.170e-04,1.193,0.160,27750
39,10.48913,11.87459,1.200e-04,1.212,0.137,27750
40,10.42778,11.87459,1.230e-04,1.138,0.141,27761
41,10.37805,11.87459,1.260e-04,1.218,0.111,27570
42,10.31792,11.87459,1.290e-04,1.124,0.111,27784
43,10.22941,11.87459,1.320e-04,1.231,0.097,27791
44,10.19980,11.87459,1.350e-04,1.158,0.101,27759
45,10.13718,11.87459,1.380e-04,1.084,0.099,27738
46,10.08604,11.87459,1.410e-04,1.120,0.139,27742
47,10.00204,11.87459,1.440e-04,1.099,0.108,27909
48,9.91857,11.87459,1.470e-04,1.176,0.102,27816
49,9.87043,11.87459,1.500e-04,1.174,0.094,27748
50,9.80561,11.87459,1.530e-04,1.168,0.089,27758
51,9.73133,11.87459,1.560e-04,1.208,0.081,27744
52,9.67497,11.87459,1.590e-04,1.064,0.070,27799
53,9.62928,11.87459,1.620e-04,1.109,0.076,27906
54,9.55554,11.87459,1.650e-04,1.140,0.079,27799
55,9.50721,11.87459,1.680e-04,1.162,0.076,27765
56,9.42131,11.87459,1.710e-04,1.041,0.076,27754
57,9.38091,11.87459,1.740e-04,1.128,0.074,27751
58,9.33475,11.87459,1.770e-04,1.134,0.073,27864
59,9.30684,11.87459,1.800e-04,1.167,0.078,27839
60,9.21013,11.87459,1.830e-04,1.160,0.069,27759
61,9.17326,11.87459,1.860e-04,1.292,0.080,27453
62,9.05197,11.87459,1.890e-04,1.219,0.090,27741
63,8.99767,11.87459,1.920e-04,0.988,0.090,27795
64,8.99305,11.87459,1.950e-04,0.946,0.092,27947
65,8.83433,11.87459,1.980e-04,1.037,0.078,27799
66,8.81912,11.87459,2.010e-04,1.097,0.081,27778
67,8.80357,11.87459,2.040e-04,0.993,0.079,27795
68,8.67242,11.87459,2.070e-04,1.112,0.080,27783
69,8.64217,11.87459,2.100e-04,1.144,0.081,27855
70,8.57009,11.87459,2.130e-04,0.912,0.084,27896
71,8.58239,11.87459,2.160e-04,1.062,0.072,27782
72,8.50164,11.87459,2.190e-04,0.992,0.084,27782
73,8.42884,11.87459,2.220e-04,0.918,0.101,27723
74,8.41433,11.87459,2.250e-04,0.930,0.083,27796
75,8.27323,11.87459,2.280e-04,0.845,0.094,27906
76,8.26885,11.87459,2.310e-04,0.894,0.089,27836
77,8.29421,11.87459,2.340e-04,0.978,0.088,27738
78,8.25906,11.87459,2.370e-04,0.921,0.093,27722
79,8.18359,11.87459,2.400e-04,0.832,0.086,27787
80,8.20129,11.87459,2.430e-04,0.813,0.097,27845
81,8.08111,11.87459,2.460e-04,0.818,0.087,27474
82,8.04130,11.87459,2.490e-04,0.788,0.101,27823
83,8.05283,11.87459,2.520e-04,0.735,0.108,27736
84,7.98633,11.87459,2.550e-04,0.767,0.114,27782
85,7.89590,11.87459,2.580e-04,0.698,0.109,27772
86,8.02572,11.87459,2.610e-04,0.725,0.155,27899
87,7.95499,11.87459,2.640e-04,0.654,0.128,27980
88,7.84792,11.87459,2.670e-04,0.602,0.136,27754
