step,loss,val_loss,lr,grad_norm,proj_grad_norm,tokens_per_s
0,11.89399,11.82612,3.000e-06,9.067,0.578,5821
1,11.80906,11.82612,6.000e-06,9.543,0.621,19891
2,11.70627,11.82612,9.000e-06,6.831,0.416,19517
3,11.57744,11.82612,1.200e-05,5.253,0.297,19595
4,11.50431,11.82612,1.500e-05,3.836,0.213,19598
5,11.49076,11.82612,1.800e-05,2.814,0.131,19524
6,11.40439,11.82612,2.100e-05,2.393,0.109,19580
7,11.35011,11.82612,2.400e-05,2.084,0.111,19590
8,11.29069,11.82612,2.700e-05,1.915,0.098,19527
9,11.23928,11.82612,3.000e-05,1.872,0.095,19572
10,11.26167,11.82612,3.300e-05,1.540,0.071,19618
11,11.26222,11.82612,3.600e-05,1.514,0.078,19515
12,11.17671,11.82612,3.900e-05,1.577,0.087,19619
13,11.17677,11.82612,4.200e-05,1.484,0.082,19584
14,11.13008,11.82612,4.500e-05,1.559,0.091,19534
15,11.10215,11.82612,4.800e-05,1.344,0.082,19572
16,11.03508,11.82612,5.100e-05,1.392,0.068,19591
17,11.01251,11.82612,5.400e-05,1.422,0.085,19562
18,10.93277,11.82612,5.700e-05,1.639,0.100,19572
19,10.91184,11.82612,6.000e-05,1.367,0.061,19596
20,10.92758,11.82612,6.300e-05,1.439,0.125,19574
21,10.89459,11.82612,6.600e-05,1.184,0.062,19540
22,10.79072,11.82612,6.900e-05,1.728,0.149,19553
23,10.67949,11.82612,7.200e-05,2.170,0.223,19514
24,10.78799,11.82612,7.500e-05,1.206,0.085,19497
25,10.70198,11.82612,7.800e-05,1.528,0.129,19538
26,10.68793,11.82612,8.100e-05,1.303,0.117,19534
27,10.58890,11.82612,8.400e-05,1.348,0.112,19468
28,10.50685,11.82612,8.700e-05,1.494,0.132,19553
29,10.43752,11.82612,9.000e-05,1.467,0.135,19526
30,10.46702,11.82612,9.300e-05,1.281,0.134,19452
31,10.36950,11.82612,9.600e-05,1.292,0.114,19558
32,10.26913,11.82612,9.900e-05,1.820,0.238,19548
33,10.22045,11.82612,1.020e-04,1.308,0.132,19485
34,10.14213,11.82612,1.050e-04,1.393,0.136,19559
35,10.15997,11.82612,1.080e-04,1.258,0.128,19561
36,10.04756,11.82612,1.110e-04,1.139,0.066,19455
37,9.99261,11.82612,1.140e-04,1.183,0.057,19528
38,9.92173,11.82612,1.170e-04,1.210,0.099,19534
39,9.89054,11.82612,1.200e-04,1.084,0.056,19432
40,9.73178,11.82612,1.230e-04,1.285,0.104,19551
41,9.70874,11.82612,1.260e-04,1.165,0.098,19528
42,9.62891,11.82612,1.290e-04,1.119,0.114,19478
43,9.54427,11.82612,1.320e-04,1.187,0.061,19498
44,9.49307,11.82612,1.350e-04,1.121,0.084,19539
45,9.41657,11.82612,1.380e-04,1.109,0.079,19493
46,9.43745,11.82612,1.410e-04,1.117,0.090,19495
47,9.29624,11.82612,1.440e-04,1.358,0.156,19533
48,9.20488,11.82612,1.470e-04,1.227,0.148,19499
49,9.12778,11.82612,1.500e-04,1.147,0.123,19497
50,9.09240,11.82612,1.530e-04,1.058,0.102,19539
51,8.98576,11.82612,1.560e-04,1.034,0.081,19522
52,8.92771,11.82612,1.590e-04,1.029,0.077,19495
53,8.94034,11.82612,1.620e-04,0.968,0.070,19538
54,8.83723,11.82612,1.650e-04,0.926,0.055,19543
55,8.76076,11.82612,1.680e-04,1.064,0.072,19450
56,8.69189,11.82612,1.710e-04,0.934,0.076,19519
57,8.56318,11.82612,1.740e-04,1.032,0.065,19536
58,8.55459,11.82612,1.770e-04,0.991,0.126,19466
59,8.54590,11.82612,1.800e-04,1.185,0.160,19541
60,8.42079,11.82612,1.830e-04,0.883,0.088,19529
61,8.43539,11.82612,1.860e-04,0.911,0.083,19456
62,8.28501,11.82612,1.890e-04,0.840,0.103,19522
63,8.38830,11.82612,1.920e-04,0.875,0.095,19525
64,8.31385,11.82612,1.950e-04,0.753,0.083,19464
65,8.17355,11.82612,1.980e-04,0.748,0.082,19527
66,8.11066,11.82612,2.010e-04,0.867,0.132,19542
67,8.07616,11.82612,2.040e-04,0.666,0.071,19487
68,8.00464,11.82612,2.070e-04,0.661,0.087,19481
69,7.95321,11.82612,2.100e-04,0.697,0.121,19538
70,7.89660,11.82612,2.130e-04,0.698,0.126,19484
71,8.01082,11.82612,2.160e-04,0.616,0.076,19512
72,7.87577,11.82612,2.190e-04,0.686,0.105,19564
73,7.80044,11.82612,2.220e-04,0.738,0.131,19489
74,7.82559,11.82612,2.250e-04,0.779,0.113,19489
75,7.72364,11.82612,2.280e-04,0.617,0.131,19543
76,7.73113,11.82612,2.310e-04,0.629,0.131,19520
77,7.67804,11.82612,2.340e-04,0.790,0.145,19485
78,7.71052,11.82612,2.370e-04,0.767,0.187,19541
79,7.71850,11.82612,2.400e-04,0.605,0.120,19540
80,7.53056,11.82612,2.430e-04,0.997,0.190,19482
81,7.48447,11.82612,2.460e-04,0.858,0.196,19544
82,7.53217,11.82612,2.490e-04,0.914,0.176,19506
83,7.54524,11.82612,2.520e-04,0.631,0.155,19463
